player,season,mp,y_offense,y_defense,y_total,ours_offense,ours_defense,direct_defense,hat_defense,ours_total,direct_total,struct_offense,struct_defense,struct_total,eRO,eRD,eRT,paine_mp,match
Darius Miller,2017-18,1944.0,0.4000000059604645,-1.100000023841858,-0.800000011920929,0.7259921076029778,-2.051111808629382,-1.9109166882440292,-2.2614044892074103,-1.325119701026404,-1.6320327336413192,-0.35937111479886036,-1.5375351632146983,-1.8969062780135586,-0.518666988,-1.931118732,-2.44978572,1944.0,exact
ETwaun Moore,2017-18,2586.0,0.30000001192092896,-1.600000023841858,-1.2999999523162842,0.35078837316893646,0.6766582590841708,0.7575996119956526,0.5552462297169479,1.0274466322531073,0.39897033120091585,-0.1835549530041859,-0.04704785705519593,-0.23060281005938182,0.409754101,-0.553680155,-0.143926054,2586.0,exact
Garrett Temple,2017-18,1615.0,-1.5,1.2000000476837158,-0.30000001192092896,-1.5476891833161932,-0.28094847186059735,-0.21856280503799294,-0.3745269720945039,-1.8286376551767907,-1.4857391333667513,-0.9645995230712148,-0.6965763466482773,-1.661175869719492,-1.635652639,-0.309657539,-1.945310179,1615.0,exact
Nikola Vucevic,2017-18,1683.0,-0.8999999761581421,0.4000000059604645,-0.5,-0.4561922327703037,1.9052268788281366,1.9492276712005123,1.839225690269573,1.449034646057833,0.7523120580533832,-0.24058805676489167,2.033261773414444,1.7926737166495523,0.016110875,1.219988116,1.236098992,1683.0,fuzzy
Justise Winslow,2017-18,1680.0,-1.7999999523162842,1.2999999523162842,-0.5,-2.013213178369626,1.3297747231123038,1.291915234032422,1.3865639567321264,-0.6834384552573223,-0.4188508766656023,-1.3968039467562354,1.416818954994429,0.020015008238193577,-1.861138708,1.471812324,-0.389326384,1680.0,exact
Brook Lopez,2017-18,1735.0,-0.699999988079071,0.10000000149011612,-0.6000000238418579,-0.7386226377437373,0.09829799149189652,0.04102990555083317,0.18420012040349154,-0.6403246462518407,-0.725183086782813,0.03773509864424711,0.6812011311428928,0.7189362297871399,-0.621877401,-0.489768302,-1.111645703,1735.0,exact
TJ McConnell,2017-18,1706.0,-1.7999999523162842,1.2999999523162842,-0.5,-1.4473920023915265,0.5599485092067558,0.5555123068068913,0.5666028128065524,-0.8874434931847708,-1.6239434815745717,0.173034855776048,0.659387898852551,0.8324227546285989,-1.173374882,0.633326626,-0.540048256,1706.0,exact
CJ Miles,2017-18,1337.0,1.100000023841858,-1.0,0.10000000149011612,1.5215930838074876,-0.6207619898569425,-0.4476896269252695,-0.8803705342544522,0.9008310939505451,0.51028200403208,2.2305706775863987,-0.2655169028369587,1.9650537747494399,1.162888354,-0.443212842,0.719675512,1337.0,exact
Nicolas Batum,2017-18,1981.0,1.2999999523162842,-2.299999952316284,-1.0,0.37331218409910355,-1.0364087966399307,-0.9587945703488403,-1.1528301360765665,-0.6630966125408271,-0.9341150051220669,1.7098068088996647,-1.1988111626965163,0.5109956462031484,0.660780323,0.219135648,0.879915971,1981.0,exact
Marco Belinelli,2017-18,1947.0,0.8999999761581421,-1.899999976158142,-1.0,1.3994244309500132,-1.4448782700591254,-1.3064434572616885,-1.652530489255281,-0.04545383910911216,-0.020372330475096862,0.8058323239170921,-1.6073298634340316,-0.8014975395169395,0.9843766232485877,-0.7840023519548023,0.20037427129378538,1947.0,exact
Dewayne Dedmon,2017-18,1542.0,-1.5,1.100000023841858,-0.4000000059604645,-1.3638915718141256,1.0050468837499542,1.119763355137726,0.8329721766682961,-0.35884468806417136,-0.6275748508041421,-1.280296906069902,0.049390142717649965,-1.2309067633522521,-1.5030507509999997,0.584411036,-0.918639715,1542.0,exact
Mario Hezonja,2017-18,1657.0,-0.800000011920929,0.20000000298023224,-0.6000000238418579,-1.1617126865871328,-0.08517474952977745,-0.19032979767982638,0.07255782269529593,-1.2468874361169102,-1.095867516313642,-1.1352800995272816,-0.08686406304186045,-1.222144162569142,-0.590615114,0.435721711,-0.154893403,1657.0,exact
Caris LeVert,2017-18,1864.0,-1.0,0.10000000149011612,-0.8999999761581421,-1.2532467787557038,-0.42019508245513115,-0.4429449023258923,-0.3860703526489894,-1.673441861210835,-1.4342398115853754,-0.4586437408895912,-0.7319009155664891,-1.1905446564560802,0.393002694,-0.422536473,-0.0295,1864.0,exact
Austin Rivers,2017-18,2057.0,1.0,-2.0,-1.0,0.5611727587742225,-2.2081066593546588,-2.1618722779385786,-2.2774582314787786,-1.6469339005804362,-1.1334001202738089,-0.23782075470328595,-2.1841564830985924,-2.4219772378018782,0.63140551,-0.848219101,-0.216813592,2057.0,exact
Pat Connaughton,2017-18,1488.0,-0.4000000059604645,-0.10000000149011612,-0.5,-0.6104595980505557,0.0789027463744526,0.16880634192073432,-0.055952646944969986,-0.5315568516761031,-1.1050840188491104,-1.6729774606027386,0.8720336416351112,-0.8009438189676273,-0.924454504,-0.27751757,-1.201972074,1488.0,exact
John Henson,2017-18,1970.0,-1.399999976158142,0.30000001192092896,-1.0,-0.7134320622470659,1.7076740730219093,1.6692777264660992,1.7652685928556242,0.9942420107748434,1.5528737144020124,-1.7412933086474467,1.4839956793150844,-0.25729762933236233,-1.252584946,0.834070204,-0.418514742,1970.0,exact
Luke Kennard,2017-18,1463.0,0.20000000298023224,-0.699999988079071,-0.5,-0.10076162295337791,-0.5068127139158373,-0.42127216715764604,-0.6351235340531242,-0.6075743368692151,0.34000795412658597,-1.3487045361662406,0.35972160059980585,-0.9889829355664348,-0.44395125600000007,0.46777819000000004,0.023826934,1463.0,exact
Courtney Lee,2017-18,2310.0,0.20000000298023224,-1.5,-1.2999999523162842,-0.2970591707479178,-1.8466196294347168,-1.8905803846028484,-1.780678496682519,-2.143678800182635,-1.884529684711539,-0.5282722835263246,-1.7395073598001907,-2.267779643326515,0.677163237,-0.48443764100000003,0.192725597,2310.0,exact
Harrison Barnes,2017-18,2634.0,-1.399999976158142,-0.20000000298023224,-1.5,-0.6784459428271745,-1.5791663174000563,-1.5029233148319487,-1.6935308212522173,-2.257612260227231,-2.2123562894779183,1.0912016437067484,-1.163561295967269,-0.07235965226052055,0.12031675900000001,-1.388894641,-1.268577882,2634.0,exact
Serge Ibaka,2017-18,2093.0,-1.0,-0.20000000298023224,-1.2000000476837158,-0.8399715304794472,-0.04226116017720978,0.08465413153900599,-0.2326340977515334,-0.882232690656657,-0.16021919704564022,-1.1578214168984495,0.18190674370129223,-0.9759146731971573,-0.656603702,0.963388038,0.306784335,2093.0,exact
Cory Joseph,2017-18,2210.0,-1.100000023841858,-0.30000001192092896,-1.2999999523162842,-0.9540020903913792,0.11899780680139443,0.09955904363484958,0.14815595155121172,-0.8350042835899847,-0.5206860144063965,-0.3779654024736647,0.058902344833034526,-0.3190630576406302,-1.510605749,-0.210578089,-1.721183838,2210.0,exact
Bobby Portis,2017-18,1643.0,1.100000023841858,-2.0,-0.800000011920929,1.1346051599943527,-0.9519576955281576,-0.875692132414875,-1.0663560401980814,0.18264746446619518,0.24639593648530003,0.15426882593298027,-1.0346476900754322,-0.8803788641424519,1.038568768,-0.259212612,0.779356156,1643.0,exact
Wesley Johnson,2017-18,1486.0,-2.9000000953674316,2.0999999046325684,-0.800000011920929,-2.5716085958076396,1.51793241811291,1.5916240905914663,1.4073949093950755,-1.0536761776947297,-1.4377258643853403,-1.8893128912152823,0.42148231568500516,-1.4678305755302772,-2.050397318,1.625637477,-0.424759841,1486.0,exact
Kyle Kuzma,2017-18,2401.0,-0.699999988079071,-0.800000011920929,-1.5,-0.3589271664891556,-0.8421799565349273,-0.7007115458651173,-1.0543825725396423,-1.2011071230240828,-1.8069359293537304,-0.09950055835811794,-0.42941876420959335,-0.5289193225677113,-0.338117054,-0.457384283,-0.795501337,2401.0,exact
Bam Adebayo,2017-18,1368.0,-2.0999999046325684,1.2999999523162842,-0.800000011920929,-1.1819295571892043,1.673198227655036,1.5129193757522337,1.9136165055092391,0.49126867046583156,-0.08001138337632595,-0.3464007633033839,2.5918757311837064,2.2454749678803223,-1.245165366,0.280367539,-0.964797827,1368.0,exact
Stanley Johnson,2017-18,1894.0,-2.700000047683716,1.2999999523162842,-1.399999976158142,-2.4640174092173064,1.2969320579417292,1.333323248406902,1.2423452722439698,-1.1670853512755772,-1.5409578376049016,-0.9702108161638378,0.6974529182584353,-0.2727578979054025,-1.863791574,1.375922789,-0.487868785,1894.0,exact
Maxi Kleber,2017-18,1206.0,-2.0999999046325684,1.5,-0.6000000238418579,-2.224511789607156,0.6784662523128121,0.6373574028704677,0.7401295264763287,-1.5460455372943436,-1.2971107698025515,-2.057662606535363,0.8426729601130454,-1.2149896464223175,-1.272929558,0.065144793,-1.207784764,1206.0,exact
Domantas Sabonis,2017-18,1810.0,-1.100000023841858,-0.20000000298023224,-1.2999999523162842,-1.1839245477312765,0.392800117403329,0.5894113815340093,0.09788322120730863,-0.7911244303279475,-0.6087225259776562,-1.7967113272535156,0.926652242307657,-0.8700590849458586,-0.917372218,-0.66702927,-1.584401488,1810.0,exact
Mario Chalmers,2017-18,1421.0,-2.0999999046325684,1.0,-1.100000023841858,-1.6567314547948202,1.377807046762237,1.3805330053286025,1.373718108912689,-0.2789244080325832,-0.19848645822380506,0.4246844709145418,0.27793700787351244,0.7026214787880543,-2.236986308,0.8885313100000001,-1.348454997,1421.0,exact
Kris Dunn,2017-18,1525.0,-1.7000000476837158,0.5,-1.2000000476837158,-1.9284890407058544,-0.19143014744162445,-0.15665715437642888,-0.24358963703941783,-2.119919188147479,-1.895739061387462,-0.31909003660407653,-1.1472609269248828,-1.4663509635289593,-1.638680648,1.191591924,-0.44708872399999994,1525.0,exact
Andrew Harrison,2017-18,1326.0,-0.4000000059604645,-0.5,-0.8999999761581421,-1.0692942315058895,-0.573385384970349,-0.6370878642759793,-0.47783166601190336,-1.6426796164762385,-1.899066972674553,-0.49061902764273685,-0.2202523779570662,-0.7108714055998031,-1.080114174,-1.249572642,-2.329686816,1326.0,exact
DeAndre Jordan,2017-18,2424.0,-0.8999999761581421,-1.0,-1.7999999523162842,-0.49127241324820375,0.21172807111733216,0.16733267735267185,0.2783211617643226,-0.2795443421308716,-0.4254693999100498,0.6995852983615195,-0.13503595215934694,0.5645493462021726,-0.354838638,0.269458991,-0.085379647,2424.0,exact
Sindarius Thornwell,2017-18,1156.0,-2.5,1.7999999523162842,-0.699999988079071,-1.8847729367516377,0.7640533462041941,0.9340016289412278,0.5091309220986434,-1.1207195905474436,-1.6231754175201942,-1.9027087116404702,-0.18929022452560335,-2.0919989361660734,-2.604121085,0.290178773,-2.313942313,1156.0,exact
Denzel Valentine,2017-18,2095.0,-0.699999988079071,-1.0,-1.600000023841858,-0.8880105974411568,-0.9757154501369855,-0.9408052192673191,-1.028080796441485,-1.8637260475781423,-1.7741451436577051,0.02651011233513035,-1.0134217536384544,-0.9869116413033241,-0.91766844,-0.104667925,-1.022336366,2095.0,exact
Dwyane Wade,2017-18,1536.0,-1.7999999523162842,0.6000000238418579,-1.2999999523162842,-1.7677835716148322,-0.13204002992184904,-0.07671408149185005,-0.21502895256684754,-1.8998236015366814,-1.213274322264665,-1.0652696723014194,-0.07392573126493429,-1.1391954035663536,-1.057600733329427,0.3887187839361979,-0.6688819500891928,1536.0,exact
Tyson Chandler,2017-18,1151.0,-1.899999976158142,1.0,-0.8999999761581421,-1.1931682150263747,0.21004013654255388,0.3336080702332202,0.024688236006554436,-0.9831280784838208,-1.9031050716546938,-0.3159907436214056,-0.4377543935620016,-0.7537451371834072,-1.851880142,-0.860667238,-2.71254738,1151.0,exact
Frank Kaminsky,2017-18,1835.0,0.699999988079071,-2.299999952316284,-1.600000023841858,-0.28442796095068523,-1.8905618238342488,-1.9906869048110936,-1.7403742023689819,-2.174989784784934,-2.0537801305291037,-0.5907612514815161,-0.7448660720463489,-1.335627323527865,0.368381344,-1.308114128,-0.939732785,1835.0,exact
Kosta Koufos,2017-18,1391.0,-1.7999999523162842,0.6000000238418579,-1.2000000476837158,-1.6171344515700345,2.182467269771787,2.2591250021309985,2.0674806712329707,0.5653328182017525,0.14221758591163067,-0.860013392811004,1.929049761728555,1.0690363689175508,-0.773490955,0.086217459,-0.687273495,1391.0,exact
Frank Ntilikina,2017-18,1706.0,-4.0,2.5,-1.5,-3.1299416405316953,0.5803689201230053,0.7227103999585434,0.3668567003696983,-2.54957272040869,-2.1395504872045965,-0.6049977161647424,-0.23369671750242071,-0.8386944336671631,-3.446188662,-0.176638178,-3.62282684,1706.0,exact
Maurice Harkless,2017-18,1264.0,-0.8999999761581421,-0.4000000059604645,-1.2000000476837158,-0.8972395579244808,0.7553027290008862,0.8298095575449137,0.643542486184845,-0.1419368289235946,-0.3783606589102358,-1.9713662053131498,0.07823097161599742,-1.8931352336971523,0.035435629,0.8346435509999999,0.8700791799999998,1264.0,exact
Alex Len,2017-18,1395.0,-1.100000023841858,-0.30000001192092896,-1.399999976158142,-0.8115060426421801,0.5674463968525243,0.6416933694258264,0.4560759379925711,-0.24405964578965578,-0.6860380888380848,-0.14278569044677028,0.2927485934278333,0.14996290298106305,-0.393229947,-0.399242442,-0.7924723889999999,1395.0,exact
Willie CauleyStein,2017-18,2044.0,-2.799999952316284,0.8999999761581421,-1.899999976158142,-1.4452879086013415,0.15762031003613153,0.1539979605376192,0.16305383428390005,-1.28766759856521,-1.425686126699384,0.12591105510747475,-0.02779889218239566,0.09811216292507909,-0.839257093,0.332393113,-0.50686398,2044.0,exact
Jae Crowder,2017-18,2090.0,-1.5,-0.4000000059604645,-1.899999976158142,-1.19306820530431,0.3296623065870714,0.6591081247665301,-0.1645064206821166,-0.8634058987172386,-0.26789457239711517,-1.3718248077460746,-0.6265695530148271,-1.9983943607609018,-0.6943795742105263,-0.6223102533665071,-1.3166898269330145,2090.0,exact
Raymond Felton,2017-18,1365.0,-1.100000023841858,-0.5,-1.600000023841858,-0.8177109586747977,-0.7037262860970688,-0.7924704141867691,-0.5706100939625182,-1.5214372447718665,-2.1812211973601063,1.5488103723987683,0.31910709190468,1.8679174643034484,-0.959376659,-1.220748984,-2.180125642,1365.0,exact
Brandon Ingram,2017-18,1975.0,-1.2000000476837158,-0.800000011920929,-2.0,-1.070859556677668,-1.1518346588249382,-1.029031529483995,-1.3360393528363534,-2.222694215502606,-1.8981056508650724,-0.8851411246887771,-1.2252492012404819,-2.110390325929259,-0.15883867,-0.5322973119999999,-0.691135982,1975.0,exact
Mason Plumlee,2017-18,1439.0,-2.0,0.30000001192092896,-1.7000000476837158,-1.4085906034697102,0.7810864287454862,0.7137490982571751,0.8820924244779528,-0.627504174724224,-1.5440225492349928,-0.9469583476083605,1.75275453829735,0.8057961906889894,-1.256247532,0.404655305,-0.851592227,1439.0,exact
Isaiah Taylor,2017-18,1167.0,-1.2000000476837158,-0.20000000298023224,-1.2999999523162842,-1.876795782135715,-0.32428605094167706,-0.3105102827214687,-0.3449497032719897,-2.2010818330773922,-2.1868377450267404,-1.8850618376360948,0.01929257807736018,-1.8657692595587347,-1.482767557,-1.201489467,-2.684257025,1167.0,exact
Trevor Booker,2017-18,1158.0,-0.6000000238418579,-0.8999999761581421,-1.600000023841858,-1.4238091525389291,-0.11530648358800025,-0.0134308135544881,-0.26811998863826847,-1.5391156361269294,0.1482329026893979,-2.147123526032831,-0.3298735124316756,-2.476997038464507,-0.6972684876260795,-0.4122536256580311,-1.1095221132841107,1158.0,exact
David Nwaba,2017-18,1646.0,-0.8999999761581421,-0.8999999761581421,-1.899999976158142,-1.261747439005615,-0.9602337215297111,-0.9655616243344819,-0.9522418673225549,-2.221981160535326,-1.3103721443895389,-2.3175987439512546,-1.3978708791745589,-3.7154696231258137,-1.661668736,0.352562446,-1.30910629,1646.0,exact
Kelly Oubre Jr.,2017-18,2231.0,-0.800000011920929,-1.2999999523162842,-2.0999999046325684,-0.8616263750911018,-0.7888873971930298,-0.8072581199377425,-0.7613313130759608,-1.6505137722841317,-1.2719261943432383,-0.3129217616799773,-1.0887273614185917,-1.401649123098569,-0.9244681669999999,-0.094708895,-1.019177062,2231.0,exact
Michael Beasley,2017-18,1653.0,-0.10000000149011612,-2.0,-2.0999999046325684,-0.15376508995566077,-1.3655671302094818,-1.1889446160472095,-1.6305009014528906,-1.5193322201651427,-1.7608600397262333,-0.798272808411878,-2.0849550747001717,-2.88322788311205,-0.301977782,-0.882225151,-1.184202933,1653.0,exact
Wesley Matthews,2017-18,2131.0,-0.6000000238418579,-1.5,-2.200000047683716,-1.0674814729013853,-1.857009320732888,-1.6032612607435042,-2.2376314107169635,-2.9244907936342734,-1.756274455676228,0.18735162444814205,-2.5906503081930095,-2.4032986837448673,-0.144039925,-0.70647384,-0.850513765,2131.0,exact
Elfrid Payton,2017-18,1808.0,0.5,-2.700000047683716,-2.0999999046325684,-1.721253735829544,-2.282552197540055,-2.1454052115513367,-2.4882726765231324,-4.003805933369599,-3.2074237126340166,-0.7157765216273886,-2.759819360414902,-3.475595882042291,-0.019911857236725578,-0.8457952157555311,-0.8657070722970132,1808.0,exact
Evan Turner,2017-18,2034.0,-2.5,0.30000001192092896,-2.0999999046325684,-2.0892395448612344,-0.0626697128835266,-0.029269035273958115,-0.1127707292978793,-2.151909257744761,-2.252142362953584,-0.9523101809028686,0.35378371928138946,-0.5985264616214792,-1.125986446,-0.513796971,-1.639783417,2034.0,exact
Bryn Forbes,2017-18,1517.0,-0.8999999761581421,-1.100000023841858,-2.0,-0.5459824621950168,-1.4874528059416599,-1.6396966372633128,-1.2590870589591803,-2.0334352681366767,-1.758353442874993,-1.0558792637319017,0.10242366317937568,-0.953455600552526,-0.819821783,-0.640100642,-1.459922425,1517.0,exact
Dwight Howard,2017-18,2463.0,-2.200000047683716,-0.10000000149011612,-2.299999952316284,-1.0158684787948227,1.492245063942717,1.6601237355731755,1.2404270564970294,0.47637658514789427,1.0720432278354972,-0.32835183618907293,0.810498011371316,0.4821461751822431,-1.190348713,1.338758833,0.14841012,2463.0,exact
Markieff Morris,2017-18,1968.0,-1.399999976158142,-0.8999999761581421,-2.299999952316284,-1.051316449420619,-0.2368221465131899,-0.16872135985851222,-0.3389733264952064,-1.288138595933809,-1.5340104365754528,-0.38781578918031717,-0.3223780251087546,-0.7101938142890718,-1.207792298,0.17905218,-1.028740118,1968.0,exact
Myles Turner,2017-18,1836.0,-1.7999999523162842,-0.4000000059604645,-2.200000047683716,-1.5791824570012916,2.081001216575095,2.2494382622044284,1.8283456481310942,0.5018187595738033,0.4690036668487059,-1.291353947946116,1.6681353743102738,0.3767814263641578,-1.483144241,1.006487064,-0.47665717700000004,1836.0,exact
Nick Young,2017-18,1393.0,-0.8999999761581421,-1.2999999523162842,-2.0999999046325684,-0.3639712081693925,-0.7087053038061928,-0.7411147317481822,-0.6600911618932086,-1.0726765119755852,-1.3007255963144686,0.18305257487457005,0.17849143262001843,0.3615440074945885,-0.9159408520000001,-1.613036188,-2.52897704,1393.0,exact
Avery Bradley,2017-18,1433.0,-2.5,0.30000001192092896,-2.200000047683716,-1.2238903534884205,0.14881113305052118,0.3993079886898647,-0.22693415040849405,-1.0750792204378992,0.8518248357506949,-2.1229587648862482,-1.341830282468479,-3.464789047354727,-2.3037750204284717,-0.49626111230355896,-2.8000361326168877,1433.0,exact
Jarrett Jack,2017-18,1548.0,-0.800000011920929,-1.600000023841858,-2.4000000953674316,-0.3170528907683983,-1.645659869140487,-1.4801620357366803,-1.8939066192461969,-1.9627127599088852,-2.265862498542388,0.6045274548157568,-1.499746843841549,-0.8952193890257923,-0.627490651,-0.905023691,-1.5325143419999998,1548.0,exact
Jonathon Simmons,2017-18,2029.0,-0.5,-1.899999976158142,-2.4000000953674316,-0.7463489030109449,-2.2143703646494712,-2.1269155802364437,-2.345552541269012,-2.960719267660416,-2.1216147564874226,-0.8459152891545096,-2.290233596911458,-3.1361488860659676,-0.867238143,-1.28799533,-2.155233473,2029.0,exact
Taurean Prince,2017-18,2464.0,-0.800000011920929,-1.7999999523162842,-2.5999999046325684,-0.6252082492517302,-1.3737517719362624,-1.3023909076568914,-1.4807930683553188,-1.9989600211879925,-2.0717310288465103,0.2003105503308668,-1.5060488098537583,-1.3057382595228915,-0.764245568,-0.394692328,-1.158937896,2464.0,exact
Rodney Hood,2017-18,1616.0,0.0,-2.5999999046325684,-2.5999999046325684,0.38193086721460073,-1.6146189312618966,-1.6516068433573177,-1.559137063118765,-1.232688064047296,-0.9164244182626495,0.9310404400761494,-1.3343411387438606,-0.40330069866771123,0.34643804442821785,-1.2271747924851486,-0.8807367483861387,1616.0,exact
Tyler Ulis,2017-18,1658.0,-1.600000023841858,-1.0,-2.5999999046325684,-1.9078519407905155,-1.555149351538339,-1.464340839078196,-1.6913621202285531,-3.4630012923288547,-1.935595517446114,0.042615679176199184,-1.7915704328835198,-1.7489547537073207,-1.776118895,-1.082033939,-2.858152833,1658.0,exact
Skal Labissiere,2017-18,1240.0,-2.0,-0.800000011920929,-2.799999952316284,-1.7373254529617537,-0.3282396751596925,-0.12421823580709657,-0.6342718341885863,-2.065565128121446,-2.150411904575113,-1.585370425546363,-0.4869077860557729,-2.0722782116021357,-2.00063037,-0.290266033,-2.290896403,1240.0,exact
Doug McDermott,2017-18,1768.0,-1.399999976158142,-1.2999999523162842,-2.799999952316284,-0.14493449026414026,-1.2026915930350874,-1.0479432817994885,-1.4348140598884862,-1.3476260832992277,-1.4857074412612166,-2.3306379341331978,-0.5695589877932857,-2.9001969219264834,-0.12936344705882352,-1.6811750731108597,-1.8105385208325793,1768.0,exact
Quincy Acy,2017-18,1359.0,-2.200000047683716,-0.699999988079071,-2.9000000953674316,-2.1130017812847757,0.31561679778345053,0.21260684864160995,0.47013172149621135,-1.7973849835013251,-1.9691960972225202,-1.882481195672295,0.567672240377705,-1.31480895529459,-2.905242524,0.247070426,-2.658172098,1359.0,exact
Patrick Patterson,2017-18,1270.0,-2.9000000953674316,-0.10000000149011612,-3.0,-2.2699999430105127,0.6900196394588021,0.5379496971129961,0.9181245529775112,-1.5799803035517106,-2.12018627392219,-1.6738159143380524,1.2566728310982662,-0.4171430832397862,-1.774199008,-0.1775951,-1.9517941080000003,1270.0,exact
Dante Cunningham,2017-18,1562.0,-2.4000000953674316,-0.6000000238418579,-3.0,-1.9732024393955179,-0.3590244831727274,-0.5107853277724784,-0.1313832162731009,-2.3322269225682453,-2.8626659267972063,-2.487525067840485,0.01195972355987622,-2.475565344280609,-1.5898451931798976,-0.3337253805985915,-1.923570573778489,1562.0,exact
JaMychal Green,2017-18,1542.0,-1.2999999523162842,-1.600000023841858,-3.0,-2.1699812772803444,-0.9302959208815387,-0.8603612319623638,-1.035197954260301,-3.100277198161883,-2.4419872983592166,-1.4853972638564696,-1.649176030159924,-3.134573294016394,-1.3740915900000001,-0.630090504,-2.004182093,1542.0,exact
Mike Scott,2017-18,1406.0,-0.800000011920929,-2.200000047683716,-3.0,-1.17944450022504,-2.007938282105569,-1.8264860949626829,-2.2801165628198983,-3.1873827823306087,-3.1452846610626035,-1.477470457127637,-1.9710643129469845,-3.4485347700746214,-0.401130753,-1.76998587,-2.171116623,1406.0,exact
Tony Snell,2017-18,2053.0,-1.100000023841858,-1.899999976158142,-2.9000000953674316,-0.3778857653269629,-1.824868983589865,-1.8792607443107425,-1.743281342508549,-2.2027547489168278,-1.9795238082749573,-1.699174316377148,-1.3089920797082992,-3.0081663960854472,-1.26438292,-1.068152396,-2.332535316,2053.0,exact
Lance Thomas,2017-18,1353.0,-3.0,0.0,-3.0,-3.243362216234374,-0.20389295225723536,-0.09056664495554352,-0.3738824132097731,-3.4472551684916093,-3.1005837131040104,-2.612079167686552,-0.915148365788926,-3.527227533475478,-2.811753613,-1.105895677,-3.9176492900000004,1353.0,exact
Marquese Chriss,2017-18,1527.0,-3.5999999046325684,0.30000001192092896,-3.299999952316284,-3.33235420923009,-0.018361160960294956,0.06739114487440079,-0.14698961971233857,-3.350715370190385,-2.731447336207328,-2.242986458356406,-0.8912316302543553,-3.134218088610761,-3.650246908,0.919292228,-2.7309546799999995,1527.0,exact
Lance Stephenson,2017-18,1850.0,-0.4000000059604645,-2.9000000953674316,-3.299999952316284,-0.5684265946498562,-2.867275394983534,-2.69132225417303,-3.1312051061992903,-3.4357019896333902,-3.9336662993396927,0.9521842898708242,-3.055472894822796,-2.1032886049519717,-2.311519009,-0.621090295,-2.932609304,1850.0,exact
Ian Clark,2017-18,1455.0,-1.0,-2.5,-3.5,-1.214565289325248,-1.6756738935824658,-1.585006107708906,-1.8116755723928055,-2.890239182907714,-2.3889839761933587,-1.2456615751196614,-1.0630973581748095,-2.308758933294471,-1.6288556029999999,-1.301510034,-2.930365637,1455.0,exact
Justin Jackson,2017-18,1506.0,-2.299999952316284,-1.399999976158142,-3.700000047683716,-2.622407161932349,-2.0675734060436888,-2.099785657402779,-2.0192550290050524,-4.689980567976038,-3.496953853634307,-1.3955575524322565,-1.587053089132716,-2.9826106415649725,-1.468629619,-1.501837339,-2.970466958,1506.0,exact
Zach Randolph,2017-18,1508.0,0.10000000149011612,-3.799999952316284,-3.799999952316284,-0.5539796347548737,-2.1221816635870954,-2.152820300186557,-2.0762237086879023,-2.676161298341969,-2.4492523289157604,0.27737355707569433,-2.612416577467613,-2.3350430203919186,-0.754213952,-1.633080392,-2.387294343,1508.0,exact
DAngelo Russell,2017-18,1234.0,-0.6000000238418579,-3.5,-4.099999904632568,-0.7569775779665556,-2.6837516736035782,-2.6795999146958542,-2.6899793119651645,-3.4407292515701338,-2.75981704043445,0.006998195146901448,-2.133501135568611,-2.1265029404217093,-1.209951468,-1.619220459,-2.829171927,1234.0,exact
Jarrett Allen,2017-18,1441.0,-2.9000000953674316,-1.100000023841858,-4.099999904632568,-2.1379313401678797,0.35467787992547517,0.3186945245430159,0.4086529129991641,-1.7832534602424044,-1.9113076295699836,-2.2171751468667127,1.3696120045224536,-0.8475631423442591,-1.055197341,0.046849536,-1.008347805,1441.0,exact
Gorgui Dieng,2017-18,1333.0,-2.9000000953674316,-1.7000000476837158,-4.5,-2.950333433580969,-0.5485561891738233,-0.5141112889129978,-0.6002235395650616,-3.4988896227547923,-2.386462903122256,-2.1906508697678873,-0.44559198483216045,-2.636242854600048,-2.272563073,-1.240864941,-3.5134280140000005,1333.0,exact
JR Smith,2017-18,2244.0,-0.800000011920929,-3.0,-3.799999952316284,-0.3281873206722918,-2.932832399122754,-2.887512040760796,-3.000812936665691,-3.2610197197950455,-1.9615562555469905,0.6824448554214394,-3.198591798543348,-2.5161469431219086,-1.44961973,-0.881817609,-2.33143734,2244.0,exact
Joe Johnson,2017-18,1205.0,-3.5,-1.2999999523162842,-4.800000190734863,-3.4557400423709996,-0.9240066966504956,-0.6660908318818145,-1.3108804938035172,-4.3797467390214955,-3.5311760227617484,-1.0783748980928771,-0.7328467472010642,-1.8112216452939414,-2.544247910817427,-1.664505127692946,-4.208753039091286,1205.0,exact
Robin Lopez,2017-18,1690.0,-4.300000190734863,0.10000000149011612,-4.199999809265137,-3.117379424038512,0.6634587597896728,0.7911464118575205,0.47192728168790143,-2.453920664248839,-1.9627750104259505,-1.9404987380938703,0.6759427923457996,-1.2645559457480706,-1.167236067,-2.208064876,-3.3753009420000004,1690.0,exact
Jarell Martin,2017-18,1661.0,-3.799999952316284,-0.5,-4.300000190734863,-3.2319717512146657,-0.45459955147331405,-0.2018000209825944,-0.8337988472093935,-3.68657130268798,-2.9235308372764273,-2.1762643103379964,-1.0665044918718412,-3.2427688022098375,-2.692171858,-0.513382685,-3.205554543,1661.0,exact
Troy Daniels,2017-18,1622.0,-0.5,-3.9000000953674316,-4.400000095367432,-0.2710448745941001,-3.82763772076808,-3.810826390779978,-3.8528547157502335,-4.09868259536218,-3.9087490924465036,0.7093831320126748,-3.391375925881099,-2.681992793868424,-0.783820596,-2.698829695,-3.482650291,1622.0,exact
