player,season,mp,y_defense,baseline,structure_penalty_l2_0.05,structure_penalty_l2_0.10,structure_penalty_l2_0.25,published_output_0.075
Rudy Gobert,2018-19,2577.0,5.099999904632568,4.114010117655875,4.594055282448251,4.563679414166508,4.611999728573548,4.123931013022827
Mike Conley,2018-19,2342.0,1.7000000476837158,0.8835881329308699,1.107890627936223,1.0354055868978422,0.9601350918610595,0.8545307166211371
Kyrie Irving,2018-19,2214.0,1.100000023841858,0.47001432100373186,0.4200769957351243,0.41753768650948325,0.3557126736809386,0.4412298834953121
Kevin Durant,2018-19,2702.0,-0.20000000298023224,0.6829079324058007,0.41754084019359994,0.40598573324070947,0.4118934632328042,0.6348521211767089
Jrue Holiday,2018-19,2402.0,1.5,0.983342182456537,1.1067722627320984,1.0825487044794884,1.0238910049835983,0.9315794191839558
Nikola Vucevic,2018-19,2510.0,3.5,2.5949244846548445,3.0436391212716205,3.0496785700288616,2.965458565022,2.6063424716935266
Jusuf Nurkic,2018-19,1974.0,5.199999809265137,4.151221217296325,4.064230502145416,3.8982039020750237,3.805691462722532,4.074129139699388
Joel Embiid,2018-19,2154.0,3.5999999046325684,3.5110305852006403,3.951011821071358,4.025346008670429,4.005354374465526,3.520905923768024
Eric Bledsoe,2018-19,2272.0,2.200000047683716,1.5967629089693451,1.6510029257226306,1.7034927372037232,1.5497618642101725,1.5745315929791641
Bradley Beal,2018-19,3028.0,-0.8999999761581421,-0.9414417450375793,-0.9989909313936348,-1.032798448612888,-1.0629414408590392,-0.989335590093015
Anthony Davis,2018-19,1850.0,3.299999952316284,2.563540474026311,3.2620465261016127,3.072824001388403,3.0792546718190446,2.5329449174977037
Blake Griffin,2018-19,2622.0,0.4000000059604645,-0.4272330824889738,-0.3801381435953284,-0.3801160536185525,-0.29343487013395436,-0.3980760213202623
Andre Drummond,2018-19,2647.0,3.0999999046325684,2.6616685811743386,3.3648602038909496,3.227629879051541,3.305626992654997,2.6287012973833996
Kyle Lowry,2018-19,2213.0,1.899999976158142,2.112944383615295,2.09125136114281,2.036732399752138,1.997844648009518,2.091082496810206
Danny Green,2018-19,2216.0,1.7000000476837158,1.317851618989339,1.5464032561653691,1.5243095701856424,1.5967891309433253,1.3513426621941218
Kawhi Leonard,2018-19,2040.0,0.699999988079071,1.1617048048181968,1.4316466019711471,1.4080142054167226,1.3594526006038117,1.142824367457802
Jimmy Butler,2018-19,2185.0,1.7000000476837158,0.9583115955700344,1.0076652043648195,0.9858285083320255,0.9676144092567804,0.9227211768642777
LeBron James,2018-19,1937.0,0.10000000149011612,0.8023368331254647,0.5245212484699064,0.5149289770083838,0.5692679737992866,0.7448253768968549
Danilo Gallinari,2018-19,2059.0,0.20000000298023224,-0.6265375065000294,-0.7950543496400879,-0.7875917661914843,-0.7058868997901604,-0.6319967980922719
Pascal Siakam,2018-19,2548.0,1.2000000476837158,1.7534998548804888,1.8065215784488444,1.8217967766867602,1.810607090371212,1.7633620558283756
Marc Gasol,2018-19,2436.0,3.9000000953674316,3.020074224248745,3.294687013683332,3.2567388521807605,3.2926561114641055,3.048188444401155
Russell Westbrook,2018-19,2630.0,-0.30000001192092896,0.5596859731892628,0.3107535410589251,0.24959782909201403,0.12546848416101675,0.48421336933432674
Joe Ingles,2018-19,2568.0,1.2000000476837158,1.0457793659695698,1.341966483095535,1.2343864289505126,1.2176127944516888,1.0508797626951385
Khris Middleton,2018-19,2393.0,0.8999999761581421,0.16342690015732325,0.36081833599783164,0.3878672599407222,0.37634922139204385,0.19178986831956593
CJ McCollum,2018-19,2375.0,-0.10000000149011612,-0.2869071317212622,-0.4897692530243394,-0.48122437693564407,-0.4706639640799888,-0.2967744086287003
Chris Paul,2018-19,1857.0,0.8999999761581421,1.7470777037575875,1.6300209265499228,1.5701615219474165,1.4462147875045421,1.6709692964256755
Clint Capela,2018-19,2249.0,2.0999999046325684,2.0934673017776424,1.9030818232236157,1.8722370995286046,1.8718020323711506,2.0466479963851416
Paul Millsap,2018-19,1895.0,3.0,1.982296822901188,1.9695750842194322,1.9190447568461773,1.8476131131861664,1.9192831106262862
Steven Adams,2018-19,2669.0,1.899999976158142,2.0429607968511876,1.8467520921973213,1.8714575826546793,1.9513160869818313,2.0618371242457636
LaMarcus Aldridge,2018-19,2687.0,1.2000000476837158,0.5745837298637342,0.924792487479831,0.8028206997406062,0.8697848297749331,0.6082405948951704
Draymond Green,2018-19,2065.0,3.5,3.1315114954386205,3.3196541336960785,3.2341945843919606,3.0979186648657357,3.0694851836926853
Thaddeus Young,2018-19,2489.0,1.7000000476837158,1.6692066820566223,1.7755652649286042,1.780329000413084,1.8216393685147323,1.6722089317104225
Jeremy Lamb,2018-19,2250.0,1.100000023841858,0.6419319562156728,0.7641734899027318,0.7044719134243932,0.6205205273260042,0.5730938547615185
Luka Doncic,2018-19,2318.0,-0.8999999761581421,-1.1609034302673116,-1.0847136872418366,-1.0210450129667406,-0.9974061824078491,-1.1531704813806358
Malcolm Brogdon,2018-19,1832.0,0.8999999761581421,0.3291985867456069,0.6643788998415722,0.6302874896026671,0.793418676822333,0.42432465174099193
Josh Richardson,2018-19,2539.0,0.8999999761581421,0.5616970922193794,0.6861610501972564,0.6544296659961466,0.6811566290114635,0.5653951918255992
Marcus Smart,2018-19,2200.0,2.200000047683716,1.9002151372550946,1.9160141718670212,1.8867036327110778,1.95978351182252,1.8503401084053621
Al Horford,2018-19,1973.0,1.399999976158142,1.4100542694472462,1.7944387313903247,1.8010299331516022,1.9214163882716062,1.4636764349398286
Patrick Beverley,2018-19,2137.0,1.100000023841858,0.9297176200518459,0.7331971534903039,0.6777275148444262,0.5774781205436083,0.8319969721976674
Buddy Hield,2018-19,2615.0,-0.800000011920929,-0.902750906615752,-1.1052759277788633,-1.0395198848602192,-0.9985342160490681,-0.9225269401641711
Jamal Murray,2018-19,2447.0,0.10000000149011612,-0.48565468524645833,-0.809117962470615,-0.7520371640675713,-0.7492119194165403,-0.5266322718159798
Monte Morris,2018-19,1970.0,1.2000000476837158,-0.1358244883010472,0.16219460892873752,0.1754725283698339,0.2097986542060875,-0.07337147697106022
Derrick Favors,2018-19,1766.0,3.200000047683716,3.3852760314949633,4.028029005337308,3.9902840042168135,4.096368303736837,3.4388976222812793
Montrezl Harrell,2018-19,2158.0,1.2000000476837158,0.6517162182256647,0.8943457763252289,0.9514322546259083,0.9977868622860867,0.7097571254280177
Donovan Mitchell,2018-19,2598.0,-0.699999988079071,0.7095665586543931,0.8148693482869136,0.8144332445629345,0.7911357825633063,0.7124772457253571
Derrick White,2018-19,1728.0,3.0,2.0546134100380584,2.25961529322658,2.223550648395686,2.1896903519127697,2.0491659060617113
Davis Bertans,2018-19,1632.0,1.2000000476837158,0.2868212692154084,0.23310658929722702,0.3235998986308291,0.3195365495359502,0.2702336704398733
John Collins,2018-19,1829.0,-0.5,-0.8117191850745612,-1.2011097590507993,-1.1354142251715786,-1.1997073233492261,-0.8828793560860007
JJ Redick,2018-19,2379.0,-0.5,-1.2585738388801975,-1.3416344799097224,-1.3019836372623208,-1.1826093364777326,-1.2013786874594745
Rudy Gay,2018-19,1842.0,1.5,0.980848210218699,0.6343898173627761,0.6257132776711506,0.6130811732584318,0.9094307346211673
Hassan Whiteside,2018-19,1674.0,3.799999952316284,3.1878438468345807,3.741381160507494,3.8258628685046787,3.913276162025829,3.245442408210363
Jayson Tatum,2018-19,2455.0,0.6000000238418579,0.7093479342479045,0.9021298473226843,0.8899649646529596,0.8339314271948891,0.706414364669602
Aaron Gordon,2018-19,2633.0,0.699999988079071,0.6628067895649384,0.6436647371017487,0.6415800166599465,0.6177331626076796,0.6507826322732617
Jerami Grant,2018-19,2612.0,1.100000023841858,1.4134124641905377,1.2643297684816435,1.266171451696338,1.1550286025972252,1.3764222409816917
Cory Joseph,2018-19,2063.0,2.5,2.374709856683228,2.4544597087815236,2.4177156460629816,2.4261294364361263,2.3801135243361156
Otto Porter Jr.,2018-19,1683.0,1.2999999523162842,0.04749725598355979,0.3647482918737374,0.3351123512013457,0.19611024963296092,0.01914474912897992
Nemanja Bjelica,2018-19,1788.0,1.0,0.44625963571880306,0.33422625093814573,0.3204366690207542,0.28461613137885833,0.41722963345423564
Larry Nance Jr.,2018-19,1795.0,2.200000047683716,1.137090335328945,1.536664794593913,1.5053071296985117,1.50258106961925,1.0893095931148549
Delon Wright,2018-19,1699.0,2.0,1.0706923004071218,1.210036288607094,1.2716675920220195,1.2344541068351846,1.0815920108877606
Kevon Looney,2018-19,1481.0,2.700000047683716,2.231512041857701,2.436745342380789,2.448047179510067,2.4480492672111183,2.279875426285779
Tobias Harris,2018-19,2847.0,-0.6000000238418579,-1.1455269177085463,-1.3885614448551247,-1.3882579512930626,-1.2430873718506035,-1.1317455846241444
Lou Williams,2018-19,1993.0,-3.700000047683716,-2.267599935953691,-2.622005347593059,-2.637960797676142,-2.509047703072155,-2.2479132186075113
Bogdan Bogdanovic,2018-19,1947.0,-0.20000000298023224,-0.5070395696547471,-0.4028591140615759,-0.4366159930478152,-0.46919964659722724,-0.5373188689730571
Bojan Bogdanovic,2018-19,2573.0,-0.4000000059604645,-0.8631949034886204,-0.6219477071647187,-0.6586032673476414,-0.5604184295654362,-0.7921095523356162
Joe Harris,2018-19,2293.0,-0.5,-1.574857443415635,-2.0414143086911354,-2.0686107444837845,-1.999769094071774,-1.6046417996744191
Domantas Sabonis,2018-19,1838.0,0.30000001192092896,1.7498438537100622,1.3842116155955702,1.4656947595784264,1.5700585037212216,1.8013584211044504
Devin Booker,2018-19,2242.0,-3.0,-3.0364359996339383,-4.699649689497096,-4.690170028775132,-4.665727394265715,-3.06556595176462
Darren Collison,2018-19,2143.0,0.0,-0.06786261596015858,0.06529729293862466,0.09741794116817874,0.06184025431285262,-0.06454928271058791
DeMar DeRozan,2018-19,2688.0,-0.8999999761581421,-0.8586782672834697,-1.0650516996542667,-1.0650101757621209,-1.1170497056828022,-0.9163829754222124
Spencer Dinwiddie,2018-19,1914.0,-0.699999988079071,-1.364274314662644,-1.714997965156523,-1.7278416876134763,-1.6345451049192523,-1.368358922061711
Evan Fournier,2018-19,2553.0,-0.5,-0.9063560374471766,-0.7047196353484997,-0.7215898739102837,-0.761876660335516,-0.8871719383029332
Dwight Powell,2018-19,1662.0,-0.4000000059604645,-0.49066517591877007,-0.558195128027263,-0.5842940258541955,-0.5997493263970847,-0.48478326711262026
Klay Thompson,2018-19,2652.0,-0.800000011920929,0.03905322300059383,-0.17975459493783782,-0.19015861814631213,-0.18553384124280817,0.024882898612108118
PJ Tucker,2018-19,2802.0,1.7000000476837158,1.812065517836811,1.7550361115895203,1.6407149880178902,1.4830563387141418,1.7047136077064733
Ricky Rubio,2018-19,1899.0,1.2000000476837158,0.7901459466365971,0.887519091407174,0.9118747510659473,0.9049866566817266,0.7922907947750708
Jonathan Isaac,2018-19,1996.0,1.7999999523162842,1.445964004814373,1.0771640902957451,1.0476173361297159,0.9635053834463692,1.3703101903977775
Terrence Ross,2018-19,2150.0,-0.30000001192092896,-0.3795078944352953,-0.019243769086046206,-0.05643432179628714,-0.027166890559149587,-0.33915502398723907
Mikal Bridges,2018-19,2417.0,1.100000023841858,0.4576340162574413,0.38434504870041214,0.3210926105649967,0.1498424153128865,0.3663617255393895
Bam Adebayo,2018-19,1913.0,2.700000047683716,2.1655358710166728,2.288431681951456,2.2888003453337062,2.264460350206224,2.1929847051094042
Jae Crowder,2018-19,2166.0,0.5,0.4494453511372374,0.35023014049436785,0.40777142995389953,0.43557181811221846,0.4654639255587497
Maxi Kleber,2018-19,1502.0,2.9000000953674316,2.3263819141628574,1.8404158354110596,1.8630992397095323,1.8515651637136994,2.2758906573679334
Brook Lopez,2018-19,2322.0,0.8999999761581421,2.8433086047233584,3.7321068457830426,3.7910870316962,3.8591084744274524,2.9875208021293496
Nikola Mirotic,2018-19,1245.0,1.399999976158142,0.853985120069778,0.6275169628987153,0.6131861091196895,0.7484771226934043,0.8571727732363693
Robert Covington,2018-19,1203.0,3.299999952316284,3.2113434309111524,3.4712081485005233,3.369511832564013,3.209744561802373,3.184392168657025
Tim Hardaway Jr.,2018-19,2057.0,-0.699999988079071,-2.1124889999011263,-2.1158263972900375,-2.111648098886003,-1.9959569269787507,-2.0895694283395967
Gordon Hayward,2018-19,1863.0,0.10000000149011612,0.46192537723829835,0.35414868099112934,0.366366902420071,0.3590816897221386,0.4471528299300736
Josh Hart,2018-19,1715.0,3.0,2.3323025372066533,2.191956573096932,2.1283066242441517,2.1290252710199637,2.3105721523708125
Andre Iguodala,2018-19,1578.0,1.600000023841858,2.0666567858622598,2.029331759103212,2.0232149834811364,2.000588353808795,1.9996450045288807
Kelly Olynyk,2018-19,1812.0,0.699999988079071,0.9625274630124436,1.112039103903263,1.0315056570843926,1.115072951153533,0.9869375350686985
Ersan Ilyasova,2018-19,1231.0,2.799999952316284,1.3468691235934491,2.526551016791938,2.751768300446287,2.9308490925117843,1.5628811183717384
Patty Mills,2018-19,1908.0,-0.8999999761581421,-1.1345689553098104,-1.44197248296001,-1.339934451962824,-1.2651981339376857,-1.098194481535254
Jakob Poeltl,2018-19,1273.0,1.0,1.978762475939101,1.5098880755590223,1.5903963991792478,1.66583886208642,1.9801530419194229
Jordan Clarkson,2018-19,2214.0,-2.0999999046325684,-2.1128239730540557,-2.3813912692314396,-2.309217479183026,-2.267846304308377,-2.1103792159119426
Derrick Rose,2018-19,1392.0,-1.2000000476837158,-1.3189157366678506,-1.214768399784298,-1.2622855566080766,-1.1540496441594503,-1.27767919562547
Ben Simmons,2018-19,2700.0,-1.399999976158142,-0.5682986653782501,-0.6195526956250732,-0.5580200295260207,-0.6835897064559349,-0.5905186589808504
Myles Turner,2018-19,2119.0,1.899999976158142,3.033826287374402,3.2993923059965864,3.269977599534915,3.408879849071119,3.0479558071926576
Fred VanVleet,2018-19,1760.0,-0.8999999761581421,-0.08129344192039781,0.15167178166970702,0.13887129753307986,0.19640906805001707,-0.03249961027067983
Maurice Harkless,2018-19,1415.0,1.5,2.3181978266964283,2.278894288010406,2.2297953153115007,2.097428391330855,2.240192026410642
Josh Okogie,2018-19,1757.0,1.7000000476837158,1.1532085935002776,1.5171724561417008,1.4638930137110204,1.3890294842613844,1.1207674531012843
Tomas Satoransky,2018-19,2164.0,-0.6000000238418579,-0.13143308104676915,-0.34107482623442875,-0.335137252929512,-0.4377912471330282,-0.18804533363953552
Justise Winslow,2018-19,1959.0,0.30000001192092896,1.811680894808601,1.884273538823325,1.8373634694714434,1.8749173515240196,1.7930305898938583
Derrick Jones Jr.,2018-19,1153.0,2.200000047683716,2.5066554030922124,2.1831604245951737,2.150177602265486,2.181091786720012,2.4861765731856114
Kelly Oubre Jr.,2018-19,1935.0,0.4000000059604645,-0.5191702581477406,-0.8081682088403719,-0.8504785319178605,-0.8937879305946832,-0.5844727093957851
Ed Davis,2018-19,1446.0,1.5,2.9710525592815156,2.617498225537589,2.602500073914836,2.7049422655007738,2.970124455436996
Dewayne Dedmon,2018-19,1609.0,1.100000023841858,0.5792025276238238,0.7493071723277572,0.6688959349219239,0.6889156666940026,0.5504684599560677
Jared Dudley,2018-19,1220.0,1.7999999523162842,0.8110749619309925,0.7093975962129039,0.6789721237917431,0.7360017086680545,0.7971132438194177
Justin Holiday,2018-19,2607.0,1.2000000476837158,0.8956952408603072,1.0654767159094403,0.9967363372230735,0.9429358205179933,0.8302790282695623
Lauri Markkanen,2018-19,1682.0,-0.800000011920929,-0.8532943614380347,-0.9288477340903123,-0.9856589333594837,-1.007982229349391,-0.879519997680382
Landry Shamet,2018-19,1802.0,-1.0,-1.8255090229574593,-1.9258350895887615,-1.8669796052265195,-1.8224195296774597,-1.7971661317620893
Serge Ibaka,2018-19,2010.0,0.699999988079071,1.125215866259442,1.2137868831319305,1.2023020763150234,1.2828940500429056,1.19166716711655
Tyus Jones,2018-19,1560.0,0.10000000149011612,0.4135441184675789,0.9020565365633374,0.8768411851180584,0.8327226722548954,0.44723705033993005
Dennis Schroder,2018-19,2314.0,-0.6000000238418579,-0.49094070966946646,-0.3396704598448771,-0.31733731080321237,-0.20433888088341337,-0.42353254638988047
Noah Vonleh,2018-19,1722.0,0.8999999761581421,0.3229043207726902,0.4226016249289353,0.4127551559204123,0.3407686649783634,0.28675322648234264
Cody Zeller,2018-19,1243.0,0.6000000238418579,1.1383069237645818,1.193385488260958,1.082646940178293,1.1025617639442407,1.1240357764688889
George Hill,2018-19,1302.0,1.2999999523162842,1.2337539475326333,1.684888051113453,1.6198238625597334,1.7250218177558332,1.3143449815257144
Ryan Arcidiacono,2018-19,1961.0,-0.4000000059604645,-0.82076742234793,-0.28642680752823857,-0.26491969467828247,-0.29045619159137087,-0.7751905897426271
Shaquille Harrison,2018-19,1430.0,1.7999999523162842,1.116909192177217,1.513301855240965,1.4652399331774366,1.401057862954481,1.0973869396309415
Jaren Jackson Jr.,2018-19,1515.0,1.7999999523162842,2.396649202050458,1.9887349175363118,1.9219745577041978,1.94331684586962,2.3447024740882076
Malik Beasley,2018-19,1879.0,-0.8999999761581421,-1.4599647460140415,-1.5090048015258701,-1.4128067892970078,-1.4678395416231274,-1.431807018854369
Jeff Green,2018-19,2097.0,-0.8999999761581421,-0.906014971890503,-0.9426768078733662,-0.9745083985793486,-0.950976137205344,-0.9032187461602956
Gary Harris,2018-19,1639.0,0.5,0.015488480149833589,-0.0976784554189237,-0.08307688417860896,-0.07606653849557167,0.011833778760394964
Reggie Jackson,2018-19,2289.0,-2.200000047683716,-1.5816826295276676,-1.841117304623815,-1.8584750896542634,-1.7700204030261513,-1.5590363445518725
Wesley Matthews,2018-19,2091.0,-0.30000001192092896,-0.6001683120539528,-0.9587798167360815,-0.9454148980275052,-0.8803497351329694,-0.6361845367239051
Mitchell Robinson,2018-19,1360.0,0.8999999761581421,1.7173257655232934,2.004928111412488,1.9855551511501899,1.8271827354328862,1.6885950024622864
Tristan Thompson,2018-19,1198.0,1.0,-1.080228720583452,-1.3783163389680633,-1.3864142157761743,-1.336779675598641,-1.1065452966205696
Nicolas Batum,2018-19,2354.0,-0.20000000298023224,0.5888203596683859,0.3498551002048666,0.3785477052099591,0.32432005916094775,0.505943689378526
Kyle Anderson,2018-19,1281.0,2.200000047683716,2.6203413366371575,2.5019080835516436,2.5289369396225245,2.3786800792290537,2.5751600313872878
Harrison Barnes,2018-19,2533.0,-0.4000000059604645,-1.3682151690668147,-1.6690656834464843,-1.6362064130849538,-1.4935958876462374,-1.3422041914670635
Rodney Hood,2018-19,1893.0,-0.800000011920929,-1.6490403464855214,-1.4247476821911362,-1.4616059097317091,-1.4727019004948678,-1.661245066612008
Zach LaVine,2018-19,2171.0,-2.299999952316284,-2.310508602097547,-2.2389774645251324,-2.3140199477999293,-2.2761534216232078,-2.2975701728867146
Lonzo Ball,2018-19,1423.0,0.800000011920929,2.1629833262386713,2.1266189085221385,2.0748984391584817,2.160239585962416,2.1101084181037533
Bruce Brown,2018-19,1449.0,2.4000000953674316,1.739023297473942,1.3617030127120886,1.4126191928965224,1.410317232667946,1.6912502709605766
Jalen Brunson,2018-19,1591.0,-0.6000000238418579,-1.3481548811204422,-1.522804492434422,-1.5326775865307758,-1.489124280812405,-1.3528855399565336
Pat Connaughton,2018-19,1261.0,0.20000000298023224,-0.008508535392539762,0.35533742153638603,0.3754057693531413,0.5526624459706121,0.08393133835193886
Tyreke Evans,2018-19,1402.0,0.5,1.0354139456019897,1.3180398032980647,1.3318504756882008,1.3659046067671767,1.0747673275966332
Eric Gordon,2018-19,2158.0,-1.899999976158142,-1.4761021498514724,-1.7507907210571416,-1.7223317916343075,-1.7020284644708683,-1.4545821432932644
Iman Shumpert,2018-19,1481.0,1.0,0.06023160292889404,-0.3596942574020996,-0.4352947308330531,-0.5756965092344836,-0.09061847966088463
Jeff Teague,2018-19,1264.0,-1.0,-2.4320729618436054,-2.268599074597538,-2.276067398906424,-2.24349834917558,-2.3996710951942473
Wayne Ellington,2018-19,1297.0,0.0,0.8585176235023071,0.706797163420229,0.656294654179008,0.7946061884311768,0.8484090454583973
Langston Galloway,2018-19,1745.0,-1.0,-0.6887170288918444,-0.520431112508296,-0.4727382553315275,-0.4046180861662839,-0.6529366130879674
Kyle Kuzma,2018-19,2314.0,-0.699999988079071,-0.7669081977209299,-1.1303201112824228,-1.1179085838320204,-1.0744399484441562,-0.7669239995879513
JaVale McGee,2018-19,1671.0,0.6000000238418579,0.7430921572646856,1.6460459158410212,1.5585329612160108,1.571007972809136,0.805058541078809
Mason Plumlee,2018-19,1731.0,-0.10000000149011612,1.3934082067075848,1.4867393699993743,1.4148440648490554,1.36508944457945,1.3726644256813392
DeMarre Carroll,2018-19,1703.0,-0.4000000059604645,-8.529112125282845e-05,-0.04722993967027918,-0.026683292861276034,0.039524039557079435,0.007773461931318831
Torrey Craig,2018-19,1503.0,0.0,0.027712323513960344,-0.5177252959686334,-0.5408894130722705,-0.5806078446542297,-0.059352176825932176
Seth Curry,2018-19,1399.0,0.10000000149011612,-0.54971704825711,-0.489780031216488,-0.4833111424268259,-0.42477141527067763,-0.49746774706085206
Enes Kanter,2018-19,1640.0,-1.7999999523162842,-0.9037792045971746,-1.20998440670747,-1.104954117733967,-1.0496210078147432,-0.8649848378283723
Jeremy Lin,2018-19,1436.0,1.100000023841858,0.3809736418811308,0.22243877900904024,0.17714964405875483,0.2280779894620706,0.34052077188878327
Jaylen Brown,2018-19,1913.0,0.5,0.32497566395777866,0.37936644733170916,0.3787404161121823,0.38293823020207085,0.33661979600467634
Juancho Hernangomez,2018-19,1358.0,0.8999999761581421,0.29566224258932156,0.13754202267087992,0.15134775727173544,0.15604925831029615,0.2723088327080314
Julius Randle,2018-19,2232.0,-2.0,-0.8496628430974259,-1.0501770701030986,-1.0295163456095389,-1.0263491453280946,-0.8270283875362886
Taj Gibson,2018-19,1686.0,-1.5,-0.965243592478488,-0.7160753445824268,-0.6254155208753173,-0.7168881246888287,-0.9404927629520453
DeAndre Jordan,2018-19,2047.0,0.699999988079071,2.047428819510869,1.8044928396582731,1.8150644061751577,1.661246541288125,1.9757408981068387
Dario Saric,2018-19,2023.0,-1.0,-0.9210832808927399,-0.7676968181298447,-0.8090977091302167,-0.7213772701901513,-0.8735229831981373
Alex Len,2018-19,1544.0,0.6000000238418579,-0.256734007629123,-0.2927518677552475,-0.43899604569014805,-0.337542814321033,-0.24445451035005492
Darius Miller,2018-19,1757.0,-0.5,-0.9385499875391852,-1.162030407632966,-1.1059016541685827,-0.9425736145916235,-0.918681767666221
Marco Belinelli,2018-19,1815.0,-2.0999999046325684,-1.9955020627338764,-1.9923855849769287,-1.9078970060293226,-1.857704348534105,-1.933995369730181
Tyler Johnson,2018-19,1529.0,0.0,-0.7547792763717887,-0.7549130085806791,-0.7371391752430272,-0.6513986447247235,-0.7160667503143571
Kyle Korver,2018-19,1334.0,-0.800000011920929,-0.8710185430125258,-0.7214380691485419,-0.6909964774577144,-0.6163385006808713,-0.7791031597217455
Rodney McGruder,2018-19,1550.0,0.20000000298023224,0.18840271306136003,0.03211954217731598,0.0452214063635355,0.13177554351701007,0.1973233498517395
Mike Muscala,2018-19,1306.0,0.20000000298023224,0.7165687062596159,0.31515515960056284,0.4420408243652366,0.4229447729666992,0.709845959767665
Elfrid Payton,2018-19,1250.0,-1.100000023841858,-1.1131413911263413,-1.2180526369430587,-1.2649418595045463,-1.3536926047178712,-1.1532783977897898
Ish Smith,2018-19,1251.0,-1.2999999523162842,-0.9167639801633523,-1.4922515480968968,-1.439426131379148,-1.2667354234137964,-0.9053069742540976
Garrett Temple,2018-19,2040.0,0.699999988079071,0.8610511552912272,0.8515749635419466,0.7723022294653346,0.7830776930615919,0.8214737558565746
Thomas Bryant,2018-19,1496.0,-1.7000000476837158,-0.1562153038407836,0.18764319076434807,0.1954819911142336,0.2500750964826189,-0.10744133099332948
Kevin Huerter,2018-19,2048.0,-2.200000047683716,-1.9525868836721378,-1.7065399083011528,-1.7703683911371175,-1.866310112944631,-1.9512144326903595
Andrew Wiggins,2018-19,2543.0,-0.8999999761581421,-0.883524708306665,-0.8235053686058396,-0.8339369889126578,-0.8228146849312755,-0.8681660840269296
Avery Bradley,2018-19,1905.0,0.699999988079071,-1.1126723941870877,-1.2288656272960636,-1.2629590171775409,-1.1273265732957487,-1.106866393607462
Vince Carter,2018-19,1330.0,-0.30000001192092896,-0.2063813372300009,-0.4601049360190844,-0.4029362114334827,-0.38844463697632414,-0.2404381199914344
Richaun Holmes,2018-19,1184.0,0.20000000298023224,0.7120045802476693,0.9921983779645025,0.926592609773407,1.0326446050049483,0.7396561647998022
Justin Jackson,2018-19,1614.0,-1.0,-0.7199463351408659,-0.6251237892643613,-0.6249259520666774,-0.5628569733401119,-0.699361716185766
Jake Layman,2018-19,1327.0,-0.4000000059604645,-0.5313495328088734,-0.9503223715928382,-0.9331830337546196,-0.9338935151918786,-0.5522140975444427
Tony Snell,2018-19,1304.0,-1.2000000476837158,-0.8721290324441894,-0.5036752006522789,-0.4761847540148008,-0.34128133500248015,-0.7578933266237954
Evan Turner,2018-19,1605.0,0.0,-0.6113282669583869,-0.3056920608012131,-0.26687892186591916,-0.1958074473092596,-0.5700586854035303
Bryn Forbes,2018-19,2293.0,-2.4000000953674316,-2.277210001279566,-2.10824327472188,-2.077682111597057,-2.018431241258645,-2.224448630976644
Terry Rozier,2018-19,1791.0,-0.10000000149011612,0.4621372184011753,0.9137844806714989,0.9476402743734766,0.9172370914431744,0.5098893401639872
Dennis Smith Jr.,2018-19,1508.0,1.2000000476837158,0.8504605237095433,0.5097130510554375,0.5271997079437951,0.5644000453804203,0.8142770970585926
Marvin Williams,2018-19,2133.0,-0.800000011920929,0.17599956911394934,0.2830532518424037,0.3363758797332877,0.2208803425711597,0.14848532514907803
Trae Young,2018-19,2503.0,-4.5,-3.2088614911969033,-4.571024005058779,-4.515063732748685,-4.546914687348989,-3.2200366460815393
Trevor Ariza,2018-19,2349.0,-2.0,-1.2706167297932023,-1.315554183623957,-1.3139667630366783,-1.511749073174075,-1.3512991618205628
Kris Dunn,2018-19,1389.0,-0.699999988079071,-1.133857587813531,-1.112147005440491,-1.1164625265346493,-1.1991090120387216,-1.1649771351628464
Luke Kennard,2018-19,1437.0,-1.899999976158142,-1.7466866061290434,-1.8024807325374659,-1.8329946612327737,-1.8092687465288204,-1.7203247150247412
Brandon Ingram,2018-19,1760.0,-0.699999988079071,-0.3223290322925192,-0.8941699552451841,-0.8977079239415025,-0.8100342718860487,-0.35866656031775573
Jonas Jerebko,2018-19,1218.0,-1.2000000476837158,-0.02623529209686279,-0.08439525142943219,-0.02747011676170724,0.03263388244015959,-0.010895248847523959
Robin Lopez,2018-19,1606.0,-0.20000000298023224,0.2120467813194971,0.6601486862350631,0.6641944414031414,0.7063718471388174,0.30007954048545693
Jabari Parker,2018-19,1724.0,-0.800000011920929,-1.0872403034365847,-0.9914787385450358,-1.0356928312237166,-1.0353036160991342,-1.0859314146462329
Dwyane Wade,2018-19,1885.0,-2.0999999046325684,-0.8495201166176054,-1.0727750936688,-1.0253527930739816,-0.9534088658510984,-0.8116250410715466
Deandre Ayton,2018-19,2183.0,-1.7000000476837158,-0.41949816101719006,-0.30971364378100663,-0.2616035897202249,-0.2637273382830687,-0.3736753580148667
Reggie Bullock,2018-19,1879.0,-1.100000023841858,-2.0249497530200085,-2.1720912742369003,-2.0449576373447425,-2.0344241892048283,-1.9883541821550768
Gerald Green,2018-19,1473.0,-2.299999952316284,-1.6052656740354656,-1.72373424229942,-1.8107149311622612,-1.8231996815115274,-1.6333111530977797
Doug McDermott,2018-19,1340.0,-2.4000000953674316,-0.954772128340356,-0.8244336393725759,-0.7974708167959312,-0.7065148526044571,-0.8675413702603513
