player,season,mp,y_offense,y_defense,y_total,ours_offense,direct_defense,selected_defense,rank_first_defense,ours_total,old_total,selected_total,rank_first_total,eRD,eRT
CJ Miles,2015-16,1464.0,0.8999999761581421,-0.699999988079071,0.2000000029802322,0.2616290476666921,-0.3317291779473967,-0.22212449105258059,-0.24952566277628457,0.0395045566141114,-0.07010013028070461,0.03950455661411151,0.01210338489040752,-0.05567819,-0.173169525
Raul Neto,2015-16,1499.0,-1.2000000476837158,1.5,0.3000000119209289,-0.7355911197678534,1.1161384487267134,1.233820066181078,1.2043996618174868,0.4982289464132244,0.38054732895886,0.4982289464132247,0.4688085420496334,0.124837293,-1.5401076149999997
Justise Winslow,2015-16,2232.0,-2.400000095367432,1.600000023841858,-0.699999988079071,-2.809618392198379,1.6389120012705378,1.5920558998667365,1.6037699252176867,-1.2175624923316426,-1.1707063909278412,-1.2175624923316426,-1.2058484669806924,1.106451554,-1.15076028
Bismack Biyombo,2015-16,1808.0,-2.5999999046325684,2.200000047683716,-0.4000000059604645,-2.509229906249944,1.901705131094842,1.769236311511747,1.8023535164075206,-0.7399935947381966,-0.6075247751551018,-0.7399935947381968,-0.7068763898424233,1.520585836,-0.937680691
Boris Diaw,2015-16,1386.0,0.1000000014901161,0.4000000059604645,0.4000000059604645,-0.3406059023652976,0.9511185702048888,0.8367855580862296,0.8653688111158944,0.496179655720932,0.6105126678395911,0.496179655720932,0.5247629087505967,-0.053748081,-0.050975121
Taj Gibson,2015-16,1936.0,-0.699999988079071,0.2000000029802322,-0.5,-1.1841132143912534,0.5167172539898911,0.4319690925694451,0.4531561329245566,-0.7521441218218083,-0.6673959604013623,-0.7521441218218083,-0.7309570814666968,0.455927365,0.4672074239999999
TJ McConnell,2015-16,1606.0,-0.2000000029802322,0.1000000014901161,-0.1000000014901161,-0.264873074230924,-0.2590168705371009,0.02958733295325308,-0.042563717919335414,-0.2352857412776708,-0.5238899447680249,-0.2352857412776709,-0.30743679215025943,0.424378147,-0.386824097
Tony Parker,2015-16,1980.0,-0.5,0.0,-0.5,0.0341362178720265,-0.2398232369022461,-0.09818154717294661,-0.13359196960527148,-0.06404532930092,-0.2056870190302196,-0.0640453293009201,-0.09945575173324497,0.071104784,1.066351482
Ish Smith,2015-16,2239.0,0.3000000119209289,-1.100000023841858,-0.800000011920929,-0.3185605358001844,-1.4260053697658723,-1.4620347709632981,-1.4530274206639415,-1.780595306763482,-1.7445659055660567,-1.7805953067634825,-1.771587956464126,-0.7007211069030818,-1.4798719263367572
Evan Turner,2015-16,2271.0,-1.5,0.699999988079071,-0.8999999761581421,-1.179824671999248,0.5154919364970756,0.5626684668944106,0.5508743342950769,-0.6171562051048373,-0.6643327355021724,-0.6171562051048374,-0.6289503377041711,0.837171937,0.328358659
Wesley Johnson,2015-16,1666.0,-2.0999999046325684,1.7999999523162842,-0.3000000119209289,-2.1538668262789256,2.356409668415891,2.297293375087145,2.3120724484193316,0.1434265488082196,0.20254284213696527,0.1434265488082196,0.158205622140406,1.900184824,-0.058747352
Iman Shumpert,2015-16,1316.0,-1.0,1.399999976158142,0.4000000059604645,-1.629488851292563,1.140995845489719,1.2063547254845624,1.1900150054858516,-0.4231341258080001,-0.4884930058028438,-0.4231341258080006,-0.43947384580671134,2.337065545,0.480915669
Darrell Arthur,2015-16,1516.0,-1.899999976158142,1.7999999523162842,-0.1000000014901161,-1.8307620713420651,0.945900500972252,0.8798855777630528,0.8963893085653525,-0.9508764935790124,-0.8848615703698132,-0.9508764935790124,-0.9343727627767127,0.251713284,-0.58998446
Devin Harris,2015-16,1280.0,-0.1000000014901161,0.3000000119209289,0.2000000029802322,-0.6844336403467959,0.997266153424596,1.0115334568888632,1.0079666310227964,0.3270998165420673,0.31283251307780013,0.3270998165420673,0.3235329906760005,0.176879193,-0.748305441
Luc Mbah a Moute,2015-16,1274.0,-3.200000047683716,3.5,0.3000000119209289,-2.936051428633137,2.512078626448559,2.750450444670487,2.690857490115005,-0.1856009839626491,-0.4239728021845779,-0.18560098396265,-0.2451939385181321,0.947454407,-1.119061853
Elfrid Payton,2015-16,2145.0,-0.6000000238418579,-0.4000000059604645,-1.0,-0.9802276835487276,-0.7208703049289453,-0.783547391703758,-0.7678781200100547,-1.7637750752524854,-1.701097988477673,-1.7637750752524854,-1.7481058035587824,-0.245756501,-0.959310787
Gerald Green,2015-16,1557.0,-0.5,0.2000000029802322,-0.3000000119209289,-1.0726904894742515,-0.2856260670688115,-0.2863644552548438,-0.2861798582083357,-1.3590549447290954,-1.358316556543063,-1.3590549447290954,-1.3588703476825872,-0.287157117,-1.67853084
Zach Randolph,2015-16,2016.0,1.0,-1.7999999523162842,-0.800000011920929,0.6117719216716512,-1.3262797852443646,-1.2966681849698052,-1.304071085038445,-0.684896263298154,-0.7145078635727135,-0.684896263298154,-0.6922991633667938,-1.466310561,-0.343563868
Anthony Tolliver,2015-16,1341.0,0.1000000014901161,0.0,0.1000000014901161,-0.9639818652737888,1.0743549726602672,1.1585960887500062,1.1375358097275714,0.1946142234762174,0.11037310738647843,0.19461422347621737,0.17355394445378258,-0.249276528,-1.020777092
Raymond Felton,2015-16,2192.0,-0.3000000119209289,-0.800000011920929,-1.100000023841858,-0.5516015170286389,-1.224500039162664,-1.1703551004657768,-1.1838913351399984,-1.7219566174944156,-1.776101556191303,-1.7219566174944156,-1.7354928521686372,-0.240666789,-1.565285682
JJ Barea,2015-16,1667.0,1.100000023841858,-1.899999976158142,-0.699999988079071,0.9618200178396336,-2.0209398007097943,-2.0091173009757517,-2.012072925909262,-1.0472972831361176,-1.0591197828701606,-1.047297283136118,-1.0502529080696283,-2.473497601,-1.82025856
Bradley Beal,2015-16,1708.0,0.699999988079071,-1.399999976158142,-0.800000011920929,1.1070035049016296,-1.6427465193960302,-1.590029367559526,-1.603208655518652,-0.4830258626578965,-0.5357430144944006,-0.4830258626578965,-0.4962051506170224,-0.7659858630000002,0.109401888
Dwight Howard,2015-16,2280.0,-1.7999999523162842,0.5,-1.2999999523162842,-0.5301382907340574,1.0081830473615565,0.8819505546945003,0.9135086778612642,0.3518122639604429,0.4780447566274991,0.35181226396044296,0.38337038712720684,0.609862878,0.306909963
Shaun Livingston,2015-16,1520.0,-0.1000000014901161,-0.4000000059604645,-0.5,0.1084468839399481,-0.0967191145503722,-0.03455381354431071,-0.05009513879582608,0.0738930703956374,0.011727769389575898,0.07389307039563739,0.058351745144122016,-0.386281482,-0.503661743
ETwaun Moore,2015-16,1263.0,-0.3000000119209289,0.3000000119209289,-0.1000000014901161,0.1214452626703155,-0.9849149433235616,-0.9282202756703375,-0.9423939425836435,-0.806775013000022,-0.863469680653246,-0.806775013000022,-0.820948679913328,0.121830525,-0.150427002
Markieff Morris,2015-16,1629.0,-2.799999952316284,2.0999999046325684,-0.699999988079071,-1.928807886714398,0.8058477990703191,0.7836576249885323,0.7892051685089789,-1.1451502617258658,-1.122960087644079,-1.1451502617258658,-1.1396027182054191,0.197100914825046,-2.120754617868631
Larry Nance Jr.,2015-16,1266.0,-1.0,1.0,0.0,-1.0625474065133422,0.7983600555700473,0.8369538523270401,0.827305403137792,-0.2255935541863021,-0.26418735094329493,-0.22559355418630211,-0.23524200337555023,0.686926286,0.356160051
Brandon Bass,2015-16,1342.0,0.0,-0.4000000059604645,-0.4000000059604645,0.3526932973262163,-0.683521041179664,-0.7606636567919492,-0.7413780028888779,-0.4079703594657329,-0.33082774385344765,-0.40797035946573296,-0.3886847055626616,0.169875928,1.7938720069999998
Gary Harris,2015-16,2439.0,0.4000000059604645,-1.899999976158142,-1.5,0.0396953878821722,-1.4671282345184384,-1.446406066789185,-1.4515866087214981,-1.4067106789070127,-1.4274328466362662,-1.4067106789070127,-1.411891220839326,-0.406032717,0.375175742
Lavoy Allen,2015-16,1599.0,-0.5,-0.5,-1.0,-0.3950588798693391,0.9534877681482556,0.9350724736248075,0.9396762972556696,0.5400135937554684,0.5584288882789166,0.5400135937554684,0.5446174173863305,0.542173265,-0.702267551
Jerryd Bayless,2015-16,1505.0,0.2000000029802322,-0.8999999761581421,-0.699999988079071,0.590049879890984,-1.993270018138942,-2.101457085844823,-2.0744103189183525,-1.5114072059538386,-1.403220138247958,-1.511407205953839,-1.4843604390273684,-1.255670836,-0.7936827
Gerald Henderson,2015-16,1431.0,-1.100000023841858,0.4000000059604645,-0.699999988079071,-1.208628663779033,-0.0108996481824541,0.09487367297928923,0.06843034268885338,-1.1137549907997442,-1.2195283119614873,-1.113754990799744,-1.1401983210901798,-0.419760483,-0.782184241
Ronnie Price,2015-16,1211.0,-1.7000000476837158,1.5,-0.3000000119209289,-1.2131284527172228,2.1535650580226067,2.254854656028974,2.2295322565273823,1.0417262033117514,0.9404366053053839,1.0417262033117514,1.0164038038101595,1.111981463,-0.324152529
Harrison Barnes,2015-16,2042.0,-0.6000000238418579,-0.800000011920929,-1.399999976158142,-0.0496797626462965,-0.4336827595589159,-0.379037119901829,-0.3926985298161007,-0.4287168825481254,-0.48336252220521236,-0.42871688254812546,-0.4423782924623972,-0.624068805,0.055746084
Corey Brewer,2015-16,1669.0,-1.899999976158142,0.800000011920929,-1.100000023841858,-1.967272237611972,0.8078769202304215,0.9922587218047297,0.9461632714111525,-0.9750135158072418,-1.1593953173815505,-0.9750135158072423,-1.0211089662008195,-0.540704095,-2.10479361
Jon Leuer,2015-16,1255.0,-0.8999999761581421,0.3000000119209289,-0.5,-0.6168509953236536,0.7445196357631865,0.6964758123838657,0.7084867682286959,0.079624817060212,0.12766864043953285,0.07962481706021207,0.09163577290504232,0.548068126,0.300371861
JaMychal Green,2015-16,1446.0,-1.2000000476837158,0.1000000014901161,-1.100000023841858,-0.7847763304409169,0.1734848588824142,0.0990599150406072,0.11766615100105893,-0.6857164154003097,-0.6112914715585027,-0.6857164154003097,-0.667110179439858,-0.482075704,-1.530204475
Jeff Green,2015-16,2253.0,-0.800000011920929,-0.800000011920929,-1.600000023841858,-0.8748809678843147,-0.8777079165377418,-0.7537477428176955,-0.7847377862477072,-1.62862871070201,-1.7525888844220565,-1.62862871070201,-1.6596187541320218,-0.6490900727691967,-1.20505855780648
Rodney Stuckey,2015-16,1275.0,-0.3000000119209289,-0.4000000059604645,-0.699999988079071,-1.139577898927503,0.27624974253373,0.3233139655953027,0.31154790982990954,-0.8162639333322003,-0.8633281563937729,-0.8162639333322003,-0.8280299890975934,-0.273681864,-2.113287333
Jerami Grant,2015-16,2066.0,-2.5,0.8999999761581421,-1.600000023841858,-3.074610169968187,0.3953504861108329,0.518569792037097,0.48776496555553095,-2.55604037793109,-2.679259683857354,-2.55604037793109,-2.586845204412656,0.135268031,-2.179860413
Frank Kaminsky,2015-16,1708.0,-1.399999976158142,0.0,-1.399999976158142,-2.045042106423198,0.3427690667772224,0.35475631553129994,0.35175950334278056,-1.6902857908918978,-1.7022730396459753,-1.690285790891898,-1.6932826030804173,-0.404035351,-1.877539835
Timofey Mozgov,2015-16,1326.0,-3.299999952316284,2.299999952316284,-1.0,-4.1740710214382775,1.014151043956813,0.9295919022566467,0.9507316876816883,-3.244479119181631,-3.159919977481464,-3.244479119181631,-3.223339333756589,-0.380073844,-1.913176477
Lance Thomas,2015-16,1313.0,-0.8999999761581421,0.0,-0.8999999761581421,-1.0565899089109638,-0.4607963013936481,-0.5000356246842025,-0.49022579386156384,-1.5566255335951662,-1.5173862103046118,-1.5566255335951662,-1.5468157027725278,-1.465468805,-1.665446537
Randy Foye,2015-16,1642.0,-1.399999976158142,-0.1000000014901161,-1.5,-1.0609962392965075,-0.9546509397308748,-0.9366452121940974,-0.9411466440782916,-1.997641451490605,-2.015647179027382,-1.997641451490605,-2.002142883374799,-0.4883848662484775,-2.5017181160109625
Eric Gordon,2015-16,1481.0,0.5,-1.7999999523162842,-1.2999999523162842,-0.045603762800157,-1.3368910327105743,-1.3502114712591762,-1.3468813616220254,-1.3958152340593335,-1.3824947955107314,-1.3958152340593333,-1.3924851244221825,-1.006471386,0.1770864889999999
Jonas Jerebko,2015-16,1176.0,-2.0999999046325684,1.100000023841858,-1.0,-2.269216624734106,0.5580022592508306,0.5626481910281134,0.5614867080837926,-1.7065684337059923,-1.7112143654832752,-1.7065684337059925,-1.7077299166503133,-0.204753411,-2.363556871
Kyle Anderson,2015-16,1245.0,-1.5,0.3000000119209289,-1.2000000476837158,-1.5237259245812904,1.1439001998454936,1.3589293141134196,1.305172035546438,-0.1647966104678708,-0.3798257247357968,-0.16479661046787086,-0.2185538890348524,2.846605221,1.570639927
Toney Douglas,2015-16,1262.0,0.8999999761581421,-2.0999999046325684,-1.100000023841858,0.3286956325060253,-1.624873356439446,-1.42091419459432,-1.4719039850556015,-1.0922185620882947,-1.2961777239334207,-1.0922185620882947,-1.1432083525495762,-0.371814179,-0.241553287
Maurice Harkless,2015-16,1457.0,-0.3000000119209289,-1.0,-1.399999976158142,-0.6823858050136714,-0.2526643754496432,-0.3746838362036101,-0.3441789710151184,-1.0570696412172815,-0.9350501804633147,-1.0570696412172815,-1.0265647760287897,-0.018786639,-0.187483303
Kosta Koufos,2015-16,1482.0,-1.600000023841858,0.2000000029802322,-1.399999976158142,-1.5018490379037743,-0.2214555485196087,-0.21224649697940573,-0.21454875986445646,-1.71409553488318,-1.723304586423383,-1.7140955348831801,-1.7163977977682308,-0.8830534,-2.167519648
Trey Burke,2015-16,1366.0,0.6000000238418579,-2.0999999046325684,-1.5,0.5151938380975528,-1.9546892920282344,-2.0297941462106834,-2.0110179326650712,-1.5146003081131307,-1.4394954539306815,-1.5146003081131307,-1.4958240945675185,-1.708115786,-2.311431046
Kenneth Faried,2015-16,1694.0,0.8999999761581421,-2.5999999046325684,-1.7000000476837158,1.219476123730349,-1.0377111570409507,-1.0569399865486147,-1.0521327791716986,0.1625361371817344,0.18176496668939834,0.16253613718173443,0.16734334455865052,-0.920211636,0.601138502
Jordan Hill,2015-16,1513.0,-1.2000000476837158,-0.4000000059604645,-1.600000023841858,-1.4135495652084094,0.1824242305542885,0.18103275268812097,0.18138062215466283,-1.2325168125202883,-1.2311253346541209,-1.2325168125202883,-1.2321689430537466,-0.16047792,-0.990404485
Tony Snell,2015-16,1301.0,-2.400000095367432,1.0,-1.2999999523162842,-1.841254925070615,1.039808587417535,0.9780323330433257,0.9934763966368779,-0.8632225920272893,-0.80144633765308,-0.8632225920272892,-0.847778528433737,0.180103266,-2.583259667
Aron Baynes,2015-16,1233.0,-1.7999999523162842,0.3000000119209289,-1.5,-2.2958422688677547,0.0595594363647322,0.016607357153836676,0.027345376956560558,-2.279234911713918,-2.2362828325030226,-2.279234911713918,-2.268496891911194,-0.679615223,-1.470770628
Meyers Leonard,2015-16,1333.0,-1.0,-0.6000000238418579,-1.600000023841858,-0.3602182090152881,-0.9738733388516008,-1.3168491816229577,-1.2311052209301185,-1.677067390638246,-1.3340915478668889,-1.6770673906382458,-1.5913234299454067,-1.20606596,-2.154338629
Dion Waiters,2015-16,2152.0,-1.0,-1.100000023841858,-2.0,-1.0975979555735629,-0.8663875732263852,-0.8445090019658859,-0.8499786447810106,-1.9421069575394487,-1.963985528799948,-1.9421069575394487,-1.9475766003545734,-0.120200695,-0.9622841049999998
Willie CauleyStein,2015-16,1412.0,-1.100000023841858,-0.699999988079071,-1.7999999523162842,0.5563213142687367,-0.3332845689745419,-0.35578835052196617,-0.3501624051351101,0.2005329637467705,0.22303674529419476,0.2005329637467705,0.20615890913362656,0.122325153,-0.299918311
Jamal Crawford,2015-16,2126.0,0.4000000059604645,-2.5999999046325684,-2.0999999046325684,0.7512713265462948,-1.6165969657184496,-1.6698869374128156,-1.656564444489224,-0.918615610866521,-0.8653256391721548,-0.9186156108665208,-0.9052931179429292,-1.612178372,-1.257528113
Alonzo Gee,2015-16,1632.0,-3.0999999046325684,1.100000023841858,-1.899999976158142,-2.2807802993406576,0.4756460337664323,0.5449203304535144,0.5276017562817439,-1.7358599688871432,-1.8051342655742253,-1.7358599688871432,-1.7531785430589137,-0.144251976,-1.805228084
Joe Ingles,2015-16,1241.0,-1.7000000476837158,-0.1000000014901161,-1.7999999523162842,-0.9280148664809624,0.2080667990096322,0.19496227274793052,0.19823840431335593,-0.7330525937330318,-0.7199480674713302,-0.7330525937330319,-0.7297764621676065,0.231950075,-0.58098563
Donald Sloan,2015-16,1318.0,0.4000000059604645,-2.299999952316284,-1.899999976158142,0.0660604262278445,-2.1331980043168755,-2.058202458757063,-2.076951345147016,-1.9921420325292185,-2.067137578089031,-1.9921420325292185,-2.0108909189191717,-1.539403334,-1.707928205
DJ Augustin,2015-16,1178.0,1.100000023841858,-2.900000095367432,-1.899999976158142,1.769887731835052,-1.539174155903947,-1.4942706040255729,-1.5054964919951663,0.275617127809479,0.2307135759311052,0.2756171278094792,0.26439123983988577,-1.6781759165475385,-1.1556327001366722
Matt Barnes,2015-16,2190.0,-0.6000000238418579,-1.7000000476837158,-2.400000095367432,-1.1189795273651508,-1.0351927077798058,-1.0263759896843334,-1.0285801692082015,-2.1453555170494845,-2.154172235144957,-2.1453555170494845,-2.147559696573352,0.188773842,-1.735072651
Brandon Knight,2015-16,1870.0,0.3000000119209289,-2.5,-2.299999952316284,0.4080126123340375,-1.414641179298859,-1.4868856689612822,-1.4688245465456762,-1.0788730566272444,-1.0066285669648214,-1.0788730566272446,-1.0608119342116387,-0.709090127,-0.182931355
Luis Scola,2015-16,1636.0,-1.100000023841858,-1.2000000476837158,-2.299999952316284,-1.0937659670941702,-0.6423243264226016,-0.5122816830263593,-0.5447923438754199,-1.6060476501205296,-1.7360902935167717,-1.6060476501205296,-1.63855831096959,-0.815958857,-1.6715947160000002
Mike Scott,2015-16,1146.0,-1.100000023841858,-0.8999999761581421,-2.0999999046325684,-1.564184048139747,0.7593006149086633,0.8339374615006023,0.8152782498526177,-0.7302465866391451,-0.8048834332310838,-0.7302465866391448,-0.7489057982871294,-0.271432416,-0.043632287
Jason Terry,2015-16,1258.0,0.3000000119209289,-2.400000095367432,-2.0999999046325684,0.3566555705990784,-2.1143382067042262,-2.0734522236941175,-2.0836737194466446,-1.7167966530950387,-1.7576826361051479,-1.7167966530950391,-1.7270181488475662,-1.423995554,-1.599388977
Tyson Chandler,2015-16,1618.0,-2.700000047683716,0.3000000119209289,-2.400000095367432,-2.6201892264266147,-0.7662901521895907,-0.7497309078993074,-0.7538707189718782,-3.3699201343259224,-3.3864793786162055,-3.369920134325922,-3.3740599453984927,-0.61767541,-2.200733089
Myles Turner,2015-16,1367.0,-3.799999952316284,1.399999976158142,-2.400000095367432,-4.2156104034270925,0.9312246737242892,0.8765726692906208,0.890235670399038,-3.339037734136472,-3.2843857297028034,-3.339037734136472,-3.3253747330280543,0.517500445,-1.844627762
Shane Larkin,2015-16,1751.0,-1.899999976158142,-0.6000000238418579,-2.5,-1.3910206783322296,-1.0494627424710985,-1.0421825085563712,-1.044002567035053,-2.433203186888601,-2.440483420803328,-2.433203186888601,-2.4350232453672827,-0.5622449,-1.818016192
Alex Len,2015-16,1821.0,-4.400000095367432,1.7999999523162842,-2.5999999046325684,-3.964189056910715,0.2927694322073089,0.16376115010749848,0.19601322063245108,-3.800427906803217,-3.671419624703406,-3.8004279068032165,-3.768175836278264,-0.429950942,-3.799085736
Ben McLemore,2015-16,1443.0,-1.7000000476837158,-0.800000011920929,-2.5,-1.5471657402268617,-0.2299382885286705,-0.4578082230492077,-0.4008407394190734,-2.004973963276069,-1.7771040287555322,-2.0049739632760692,-1.948006479645935,-0.4717926459999999,-2.330726454
Tayshaun Prince,2015-16,1462.0,-2.799999952316284,0.3000000119209289,-2.5,-3.0704010800808645,-0.0679801439057865,-0.021361495747267256,-0.033016157786897066,-3.091762575828132,-3.138381223986651,-3.091762575828132,-3.103417237867762,-1.147081411,-3.48011723
Isaiah Canaan,2015-16,1966.0,-0.6000000238418579,-2.0999999046325684,-2.700000047683716,-0.6624030604594283,-2.0964097180999928,-2.122995360317943,-2.1163489497634558,-2.7853984207773714,-2.758812778559421,-2.7853984207773714,-2.778752010222884,-1.88371575,-2.792212442
Jordan Clarkson,2015-16,2552.0,-0.4000000059604645,-2.200000047683716,-2.5999999046325684,-0.2838022065365051,-2.479486662731332,-2.427546825823881,-2.4405317850507435,-2.7113490323603857,-2.7632888692678375,-2.7113490323603857,-2.7243339915872484,-1.706701301,-1.396550375
Zach LaVine,2015-16,2294.0,0.6000000238418579,-3.299999952316284,-2.700000047683716,0.6051249987070919,-3.2465404007566163,-3.367543729652308,-3.3372928974283846,-2.762418730945216,-2.6414154020495246,-2.7624187309452157,-2.7321678987212925,-1.856929793,-1.508201102
Nerlens Noel,2015-16,1965.0,-4.099999904632568,1.5,-2.5999999046325684,-3.142720300725129,1.4264951570511382,1.4639909147227166,1.454616975304822,-1.6787293860024128,-1.7162251436739908,-1.6787293860024124,-1.688103325420307,1.718948865,-0.2382088
Julius Randle,2015-16,2286.0,-2.299999952316284,-0.4000000059604645,-2.5999999046325684,-2.955641281486597,-2.2767548019034654,-2.3114253412139067,-2.3027577063862963,-5.267066622700504,-5.2323960833900625,-5.267066622700504,-5.258398987872893,-0.985892492,-3.835894396
Austin Rivers,2015-16,1464.0,-2.0999999046325684,-0.5,-2.700000047683716,-2.224360910468342,-0.5964016593886902,-0.6832130137261029,-0.6615101751417496,-2.9075739241944447,-2.820762569857032,-2.9075739241944447,-2.8858710856100913,-1.235356468,-2.332993302
Wayne Ellington,2015-16,1615.0,-1.899999976158142,-0.8999999761581421,-2.700000047683716,-1.958265076922052,-1.2525937944777346,-1.3115940993321415,-1.2968440231185399,-3.2698591762541933,-3.2108588713997865,-3.2698591762541938,-3.255109100040592,-1.615604936,-3.009665719
Jerian Grant,2015-16,1265.0,-2.299999952316284,-0.4000000059604645,-2.700000047683716,-2.4488313255032192,-0.0892937455530913,-0.10430590060206894,-0.10055286183982454,-2.5531372261052883,-2.5381250710563106,-2.5531372261052883,-2.5493841873430436,-0.725447208,-3.065479965
Trey Lyles,2015-16,1382.0,-2.700000047683716,-0.1000000014901161,-2.799999952316284,-2.147175421387154,-0.9055805312676488,-0.9128560271204313,-0.9110371531572357,-3.060031448507585,-3.0527559526548025,-3.0600314485075852,-3.0582125745443896,-0.590621252,-2.341580304
Derrick Rose,2015-16,2097.0,-1.2999999523162842,-1.399999976158142,-2.700000047683716,-1.179708124685472,-2.0184358198233774,-1.9548011380334296,-1.9707098084809163,-3.1345092627189013,-3.1981439445088493,-3.1345092627189013,-3.150417933166388,-1.677067422,-3.228658801
Lance Stephenson,2015-16,1372.0,-0.1000000014901161,-2.5999999046325684,-2.799999952316284,0.4537374618790042,-2.533861792872449,-2.5582537521754753,-2.5521557623497184,-2.1045162902964707,-2.0801243309934447,-2.104516290296471,-2.098418300470714,-1.0832400543848395,-1.764320959813411
Mario Hezonja,2015-16,1413.0,-2.200000047683716,-0.8999999761581421,-3.0,-1.1952929808472563,-0.684387688420966,-0.8544720278325748,-0.8119509429796725,-2.049765008679831,-1.8796806692682222,-2.049765008679831,-2.0072439238269286,-0.7801889759999999,-2.878656908
Jason Smith,2015-16,1181.0,-2.299999952316284,-0.800000011920929,-3.0,-2.3044921462869663,0.5216428262497882,0.3092479001329918,0.3623466316621909,-1.9952442461539743,-1.7828493200371782,-1.9952442461539746,-1.9421455146247755,-0.012047638,-1.853926121
Noah Vonleh,2015-16,1174.0,-3.0999999046325684,-0.1000000014901161,-3.200000047683716,-4.564803922424917,-0.4248811430234855,-0.390593587048653,-0.3991654760423611,-4.9553975094735705,-4.989685065448403,-4.9553975094735705,-4.963969398467278,-0.424517537,-3.599950562
Arron Afflalo,2015-16,2371.0,-0.6000000238418579,-2.5,-3.0999999046325684,-0.4242332787269253,-2.6079473077890034,-2.4907470914117074,-2.520047145506031,-2.9149803701386325,-3.0321805865159286,-2.9149803701386325,-2.9442804242329563,-1.216563353,-1.402123193
Richard Jefferson,2015-16,1326.0,-2.0999999046325684,-1.2000000476837158,-3.400000095367432,-1.4738600437125282,-0.3190634413776186,-0.3939733030122874,-0.3752458376036202,-1.867833346724816,-1.7929234850901468,-1.8678333467248156,-1.8491058813161483,-1.153596866,-2.148823888
Ramon Sessions,2015-16,1667.0,-0.3000000119209289,-2.900000095367432,-3.200000047683716,-0.6508965131106773,-2.25813627260796,-2.1545309384130884,-2.1804322719618066,-2.8054274515237654,-2.9090327857186375,-2.805427451523766,-2.831328785072484,-1.44752621,-1.601089649
Norris Cole,2015-16,1198.0,-1.0,-2.5999999046325684,-3.5999999046325684,-1.881888857788428,-2.257978574253623,-2.357967482039575,-2.3329702550930866,-4.239856339828003,-4.139867432042051,-4.239856339828003,-4.2148591128815145,-1.168283052,-3.547678426
Nik Stauskas,2015-16,1809.0,-1.7000000476837158,-1.600000023841858,-3.299999952316284,-1.6617909783820102,-1.7902411065132509,-1.8202318450776085,-1.812734160436519,-3.4820228234596184,-3.452032084895261,-3.4820228234596184,-3.474525138818529,-1.52866582,-3.529870264
Ty Lawson,2015-16,1411.0,-2.799999952316284,-0.800000011920929,-3.5999999046325684,-1.5533776662602854,-0.7158924804981984,-0.9213533770295348,-0.8699881528967006,-2.47473104328982,-2.2692701467584837,-2.47473104328982,-2.4233658191569862,-1.892127915818568,-4.148992355686038
Paul Pierce,2015-16,1231.0,-2.900000095367432,-0.800000011920929,-3.700000047683716,-2.104103363025692,-0.562563036572978,-0.6335238597172137,-0.6157836539311549,-2.7376272227429057,-2.66666639959867,-2.7376272227429057,-2.719887016956847,-0.378494484,-3.4547106030000005
Shabazz Muhammad,2015-16,1682.0,0.1000000014901161,-3.5999999046325684,-3.5999999046325684,-0.5985976587287137,-2.7750454888318257,-2.843779247594219,-2.8265958079036206,-3.442376906322932,-3.3736431475605393,-3.4423769063229326,-3.4251934666323343,-3.5228265680000006,-3.2131365669999994
DAngelo Russell,2015-16,2259.0,-1.7000000476837158,-1.7999999523162842,-3.5,-1.5904048278907803,-1.4359987218287007,-1.449431895560176,-1.446073602127307,-3.039836723450956,-3.026403549719481,-3.0398367234509562,-3.0364784300180876,-1.541228723,-3.438532732
Jahlil Okafor,2015-16,1591.0,-3.299999952316284,-0.699999988079071,-3.900000095367432,-3.307921026523092,-1.025948356344535,-1.1739507519983103,-1.1369501530848662,-4.481871778521402,-4.333869382867627,-4.481871778521402,-4.444871179607958,-2.765511172,-4.339756814
Marco Belinelli,2015-16,1672.0,-1.100000023841858,-2.799999952316284,-3.900000095367432,-1.5585976038162948,-2.466731544648504,-2.5645197321287263,-2.5400726852586706,-4.123117335945021,-4.025329148464799,-4.123117335945021,-4.098670289074965,-2.272328256,-3.5560641109999995
Devin Booker,2015-16,2108.0,-0.4000000059604645,-3.200000047683716,-3.700000047683716,-0.269115364497307,-2.4123309408193627,-2.567868742403876,-2.528984292007747,-2.836984106901183,-2.68144630531667,-2.836984106901183,-2.7980996565050544,-1.912015445,-2.560153989
Doug McDermott,2015-16,1861.0,-0.4000000059604645,-3.400000095367432,-3.799999952316284,-0.484606482772689,-2.4485094878707767,-2.5013194788263746,-2.4881169810874755,-2.9859259615990634,-2.9331159706434655,-2.9859259615990634,-2.9727234638601643,-2.271856313,-2.41661514
Derrick Williams,2015-16,1435.0,-1.399999976158142,-2.799999952316284,-4.199999809265137,-0.734689581361995,-2.051892658926938,-2.1106383676378844,-2.0959519404601474,-2.8453279489998797,-2.786582240288933,-2.8453279489998793,-2.8306415218221423,-1.743290777,-1.069799064
Stanley Johnson,2015-16,1687.0,-3.5,-0.4000000059604645,-4.0,-3.2302428601351174,-0.0414866307670856,-0.12025201558991089,-0.10056066938420455,-3.3504948757250284,-3.271729490902203,-3.3504948757250284,-3.330803529519322,-0.016822486,-3.199014457
