player,season,mp,y_defense,baseline,hats_features,structure_loss_0.10,component_fixed,component_fixed_l2,component_fixed_masked,published_output_0.075,direct_component_blend_0.25
Kosta Koufos,2016-17,1419.0,1.7000000476837158,1.2350468348166863,1.160630490476334,1.0972272331856425,1.105515340756775,0.9413616634620685,0.8330394427541815,1.1817084267235891,1.2026639613017085
Mike Muscala,2016-17,1237.0,0.5,0.3929973033014468,0.37423540903164,0.3949193864451884,0.061764223260286216,0.12112110816067001,0.04426702205673155,0.45318541729984335,0.3101890332911566
Larry Nance Jr.,2016-17,1442.0,0.6000000238418579,1.3418506790792244,1.6492900783831823,1.561045256014274,1.2746710079208383,1.3093157359214878,1.210899264012894,1.269357002424991,1.325055761289628
Jabari Parker,2016-17,1728.0,-1.5,-1.643212118493005,-1.6024233658834128,-1.5681510874981572,-1.8054415391361713,-1.6043089060988285,-1.8055522614296435,-1.6304791720546536,-1.6837694736537967
Jordan Clarkson,2016-17,2397.0,-1.100000023841858,-2.5609983970430745,-2.5226872045318034,-2.587839980332746,-2.481960394242483,-2.5693261973045938,-2.3632197174965475,-2.5323290993838516,-2.541238896342927
Dante Cunningham,2016-17,1649.0,0.20000000298023224,-0.24591427848923314,0.16989897249059702,0.15310669972071458,-0.33555723326961173,-0.3007368056971411,-0.3277224485113508,-0.18468762709020284,-0.2683250171843278
Luol Deng,2016-17,1486.0,0.699999988079071,-0.232614489789655,0.1884927522408872,0.14528083591905855,-0.24456760299866862,-0.19092486655512078,-0.12895536343643607,-0.2182125709566171,-0.23560276809190842
Willy Hernangomez,2016-17,1324.0,0.20000000298023224,0.5812810595627742,0.39411654220433573,0.44102046662740035,0.4085716265088913,0.5469045772191645,0.5875907595892481,0.5592553164760987,0.5381037012993035
Dirk Nowitzki,2016-17,1424.0,0.30000001192092896,0.042470440354892725,0.30915277754814363,0.3449359105584976,0.23519882221800675,0.01509184350227093,0.039370305770346205,0.10007115974102213,0.09065253582067123
Zach LaVine,2016-17,1749.0,-2.4000000953674316,-2.6569512611588326,-2.6976920107097717,-2.6843164754135813,-2.535075763242341,-2.523554280245499,-2.608814477087408,-2.626044483677071,-2.62648238667971
Evan Turner,2016-17,1658.0,0.8999999761581421,-0.23082997485373158,-0.2090531879544194,-0.23725784497976823,-0.3179231116008694,-0.2912523864254111,-0.43296296832055015,-0.2327492585165722,-0.25260325904051606
Caris LeVert,2016-17,1237.0,-0.800000011920929,-0.020388552272045113,0.09968966163119602,0.10337174011291919,-0.2372902605973956,-0.3616849622106312,-0.23644873579873302,-0.022405287855678073,-0.07461397935338274
Rodney McGruder,2016-17,1966.0,-1.399999976158142,-0.8848561631227216,-0.6369923962867352,-0.5890645035580669,-1.0355029628397283,-0.9104614630733481,-0.785601057212107,-0.8599097677050094,-0.9225178630519733
Glenn Robinson III,2016-17,1427.0,0.20000000298023224,0.10057194221931737,0.3153939458124073,0.2816925050523913,-0.06617396786817903,-0.005519406701997381,0.04086744255970362,0.12640502389542702,0.05888546469744327
Dario Saric,2016-17,2129.0,0.30000001192092896,-0.5289310447126362,-0.5731413863224462,-0.4984314773066491,-0.4918202824712308,-0.5446139216957598,-0.21997811655859412,-0.5051559182070338,-0.5196533541522848
JR Smith,2016-17,1187.0,-0.5,-0.829325164943711,-0.5127380897419884,-0.5472089841965361,-0.8105154719415815,-1.0659404253907347,-0.8461802151083461,-0.8355009840720485,-0.8246227416931786
Corey Brewer,2016-17,1281.0,0.4000000059604645,1.359140991126027,1.6444731812566464,1.5703275758867874,1.3193489404080367,1.5359662353973211,0.9547447397831271,1.2919688568059184,1.3491929784465293
Dwight Powell,2016-17,1333.0,-0.5,-0.4951869391569712,0.24635898997193884,0.2585471449330251,-0.5736022906649408,-0.560578250433257,-0.5720853379389698,-0.43082617915518434,-0.5147907770339636
Matt Barnes,2016-17,1777.0,-1.0,-0.9270072618974308,-1.1963623520323505,-1.1587624350844337,-1.051398933166357,-0.9179854863779979,-1.114898791925054,-0.9722448356624385,-0.9581051797146624
Tyson Chandler,2016-17,1298.0,-0.30000001192092896,-0.10232018564631248,0.3191169271560197,0.2509329694072055,-0.04143143409964878,0.3414657877393714,-0.21465717121308456,-0.10134211923249162,-0.08709799775964655
Dante Exum,2016-17,1228.0,0.699999988079071,0.7462280104095398,0.4076235438340672,0.42850145851889515,0.6512840167642744,0.4889786259167598,0.5507452532660176,0.6805409411847676,0.7224920119982234
Dorian FinneySmith,2016-17,1642.0,0.800000011920929,0.18938137245925535,0.3699732217027395,0.39328464102834015,0.28256431871909193,0.48522400553631984,0.45229603751368147,0.20900141483680001,0.2126771090242145
Jerami Grant,2016-17,1531.0,0.20000000298023224,-0.8920390003601919,-0.8122719551057467,-0.7736149067942092,-0.874902140778532,-0.940712579364626,-1.05857742918713,-0.8565760645526479,-0.8877547854647769
Jonas Jerebko,2016-17,1232.0,-0.8999999761581421,-0.6943306419779776,-0.8864193277617406,-0.8494539595682778,-0.7909370440098693,-0.7430952809674851,-0.6642159382950159,-0.6838671205614377,-0.7184822424859505
Anthony Tolliver,2016-17,1477.0,-1.2000000476837158,-1.2830395124952414,-1.0666601878402147,-1.0821080824340346,-1.3030720104707483,-1.3376598241876618,-1.4294015865574,-1.2802810140913616,-1.288047636989118
Marco Belinelli,2016-17,1778.0,-2.0999999046325684,-1.465562467754976,-1.5302557867458941,-1.4872036274240836,-1.6348311674907554,-1.5493052972557886,-1.707487339999708,-1.4419507202580752,-1.5078796426889207
Monta Ellis,2016-17,1998.0,-0.5,-0.8322114381490793,-0.5418186562481081,-0.5665933392501857,-0.9267444433321353,-0.8183132124661987,-0.9131066519509876,-0.8215320711774696,-0.8558446894448433
Tim Frazier,2016-17,1525.0,-1.2999999523162842,-0.5959620555930467,-0.39724897882125204,-0.37563918163746723,-0.5104523122672995,-0.3411291102181031,-0.340816547057057,-0.5761215327885421,-0.5745846197616099
Kelly Oubre Jr.,2016-17,1605.0,-0.10000000149011612,0.49908785029893216,0.6361474397006366,0.5509766416279537,0.6763488110892815,0.5774013220906471,0.6591950242820046,0.4642570151231704,0.5434030904965195
Jonathon Simmons,2016-17,1392.0,0.699999988079071,1.0363072236128081,1.578996556793308,1.6360778203230346,1.0959875749611323,1.0161583817101327,1.1321631099062381,1.1291574602635173,1.0512273114498891
Tony Snell,2016-17,2336.0,-1.600000023841858,-1.975547503483186,-1.678741821474334,-1.666738289345739,-1.9739114951123182,-1.9428658750161163,-1.8622648523273542,-1.9494093404718151,-1.975138501390469
Nik Stauskas,2016-17,2188.0,-2.0999999046325684,-2.214336268454152,-2.1310078834398993,-2.0900601109161174,-2.2399944484774688,-2.1945309329921496,-2.0177158735860683,-2.1479494512006037,-2.220750813459981
Richard Jefferson,2016-17,1614.0,-0.4000000059604645,0.1550936692097851,0.2338460708938029,0.28532928050643974,0.15092053798023894,0.20971663756587997,0.22448576165112674,0.15686778471018548,0.15405038640239857
Shabazz Muhammad,2016-17,1516.0,-1.600000023841858,-2.049445533927716,-2.179248212744653,-2.115334159364849,-1.9632738960775684,-2.0907170957263674,-1.893282255834252,-2.0153439189954145,-2.0279026244651788
Terry Rozier,2016-17,1263.0,0.20000000298023224,0.961477214336917,1.2391779204869708,1.2676392697967884,0.9207137557348788,0.8953872808942963,0.9599790763357092,1.0066402236749148,0.9512863496864075
Dennis Schroder,2016-17,2485.0,-2.5999999046325684,-0.7142011351044084,-0.6350118352775713,-0.5704795531362157,-0.6982571284636112,-0.6197116033610084,-0.7084085115875354,-0.6853470413182756,-0.7102151334442091
Justin Anderson,2016-17,1228.0,-0.800000011920929,-1.3728955112469998,-1.218603199747871,-1.1164400878403322,-1.466945472329178,-1.542284071070234,-1.5506440019713825,-1.3125901197040062,-1.3964080015175444
Andre Drummond,2016-17,2409.0,0.10000000149011612,0.3968302103884197,0.5278142962408315,0.5226633987289317,0.49559855307327827,0.6321136534226132,0.3216078314190989,0.3470742306307189,0.42152229605963437
Buddy Hield,2016-17,1888.0,-1.399999976158142,-2.241483508684029,-1.9385880161575106,-1.9094659575370707,-2.305519965699623,-2.3284613396731535,-2.0362393863795423,-2.151695295770383,-2.257492622937927
Reggie Jackson,2016-17,1424.0,-2.0999999046325684,-2.386424885439654,-2.7465964491152848,-2.676048708200475,-2.506663510247245,-2.3467553820518314,-2.6406594807322854,-2.3851605830574534,-2.4164845416415517
Stanley Johnson,2016-17,1371.0,0.5,1.302015160309802,1.4957126247545587,1.4412226392470258,1.277701260111847,1.2024019877001404,1.3153803470021557,1.2781804755411625,1.2959366852603134
Sean Kilpatrick,2016-17,1754.0,-2.200000047683716,-2.4725028792430694,-2.5741979577965846,-2.516138121456935,-2.3969849276660637,-2.347735090029791,-2.534077028598697,-2.434553656806595,-2.4536233913488177
Kelly Olynyk,2016-17,1538.0,-0.699999988079071,0.6894184222568513,0.686828196833052,0.7570434911291548,0.660824898970094,0.6322303244617018,0.5474763759931391,0.7123164611370851,0.6822700414351619
Austin Rivers,2016-17,2054.0,-1.600000023841858,-1.8567861578624545,-1.656657566041955,-1.5900567978083955,-1.8841562073573828,-1.86409426809155,-1.8352366677460803,-1.797692588425729,-1.8636286702361866
Noah Vonleh,2016-17,1265.0,1.2000000476837158,0.9388489554104333,0.7928692205336604,0.7807868664925884,0.872198702554013,0.7126711324709806,0.47951353413986875,0.9082083465426877,0.9221863921963283
Richaun Holmes,2016-17,1193.0,-1.2999999523162842,-0.944457292496486,-0.4285931688708461,-0.36137957823014044,-0.9970430805458268,-1.0125167291251835,-0.8262680061895973,-0.8542157810336314,-0.9576037395088213
Deron Williams,2016-17,1657.0,-2.4000000953674316,-1.8965789891140816,-2.3033222870879673,-2.2711917905369736,-1.684511791934348,-1.677755666288607,-1.6337273069890483,-1.857730807890403,-1.8435621898191483
Terrence Jones,2016-17,1270.0,-0.10000000149011612,0.9238161468715487,0.9203657161902719,0.9489315768566605,1.1020065711449887,0.3990635907793739,2.0964166045653267,0.9474727607652389,0.9683637529399087
Timothe LuwawuCabarrot,2016-17,1190.0,-0.30000001192092896,-0.2716016136043944,-0.6250838443830251,-0.6780383780478291,-0.16211114092673784,-0.09989546568696384,-0.05632455351436061,-0.29842671821956274,-0.24422899543498025
Raymond Felton,2016-17,1700.0,0.0,-0.9545476899346717,-0.8599814817115018,-0.8488964873030489,-0.7770242097970534,-0.8462870780066277,-0.709089582344371,-0.9155931914566272,-0.910166819900267
Alex Len,2016-17,1560.0,1.100000023841858,0.15199634504324644,0.1822259265432022,0.1369011084265111,0.28535226097733496,0.29574299405346044,0.07682240799075113,0.13845631637271602,0.18533532402676856
Jameer Nelson,2016-17,2045.0,-2.9000000953674316,-1.7460972283545708,-1.7996621123217484,-1.8118685290260859,-1.6759224648574191,-1.5854314953049202,-1.9087574873173014,-1.7322393317313052,-1.728553537480283
Allen Crabbe,2016-17,2254.0,-1.7999999523162842,-2.3156954603876656,-2.2072960321218273,-2.186912242392283,-2.3569177037695854,-2.2679262176057424,-2.3727319224656713,-2.2629930207054763,-2.3260010212331457
Derrick Favors,2016-17,1186.0,0.6000000238418579,2.102211549985402,2.628906644351223,2.7676783048903424,2.0991019151937675,2.170998142969446,2.1369153551425764,2.197035555914094,2.1014341412874935
Domantas Sabonis,2016-17,1632.0,1.2000000476837158,1.6935541339430913,1.9785350744609271,1.9398075385962987,1.6192450651254502,1.635687552806704,1.361888471966464,1.7397645863623834,1.674976866738681
Yogi Ferrell,2016-17,1197.0,-1.899999976158142,-1.6030014953734704,-1.614259808762799,-1.514347486359229,-1.5808862667160255,-1.4612978411820456,-1.4064023198642994,-1.5648531403200594,-1.5974726882091093
Shaun Livingston,2016-17,1345.0,-0.4000000059604645,-0.5889167479956524,-0.2718169791104609,-0.23735761905040142,-0.4358034811265975,-0.3865835410095658,-0.19212997810046972,-0.49637432685870186,-0.5506384312783887
Frank Kaminsky,2016-17,1954.0,-1.7000000476837158,-0.5878186195838765,-0.39492385550447856,-0.3787233232861549,-0.5330650669315844,-0.6061806814870172,-0.4194474948544459,-0.5308576074914675,-0.5741302314208034
DAngelo Russell,2016-17,1811.0,-2.5,-1.8406345562543618,-1.4120280586487892,-1.431827604968546,-1.5951050864349696,-1.957943893947789,-1.6224487244026982,-1.7950337260818154,-1.7792521887995139
Jeff Green,2016-17,1534.0,-0.4000000059604645,-0.6227438992287246,-0.2495856285918584,-0.2949843181460212,-0.6455293640894546,-0.6565624978933753,-0.7469509753464941,-0.5726434406678229,-0.6284402654439072
Kyle Korver,2016-17,1753.0,-3.299999952316284,-2.609476799885175,-2.4041210969196367,-2.259433011375247,-2.710229269870771,-2.4608010592061307,-2.641479710845964,-2.5253556629368354,-2.634664917381574
Tony Parker,2016-17,1587.0,-2.0999999046325684,-1.5345258995217217,-1.5473327096396272,-1.463360624872347,-1.8212502918579978,-1.606836460097963,-1.6104954542379892,-1.4578377535154827,-1.6062069976057907
Malcolm Delaney,2016-17,1248.0,0.20000000298023224,-0.0753798412266763,0.4415736938871991,0.4098049785289795,-0.11090330107369828,-0.08639565884717393,-0.02766757927967689,0.01293523302212321,-0.0842607061884318
Isaiah Whitehead,2016-17,1643.0,-0.699999988079071,-0.17644161421582133,-0.24900475211465317,-0.22906098916188122,-0.12483002643919744,-0.14428555127981252,-0.06696997278438982,-0.17945552805306808,-0.16353871727166536
Matthew Dellavedova,2016-17,1986.0,-2.200000047683716,-1.8161248561821415,-1.6740426799193715,-1.6730542665055022,-1.734384173282479,-1.717852153113757,-1.4906310740290343,-1.7832981139732451,-1.795689685457226
Boris Diaw,2016-17,1283.0,-0.5,-0.5259688808000337,-0.5650978187935554,-0.5188709043297074,-0.4457946876674944,-0.43246154487036015,-0.7474586054501104,-0.5057483697415708,-0.5059253325168989
Kris Dunn,2016-17,1333.0,0.0,0.19460262340782347,0.3133764755219257,0.09590379319439304,0.25035837377081843,0.27745273794709197,0.14393331524960754,0.1190896281577552,0.20854156099857218
Gerald Henderson,2016-17,1667.0,-1.600000023841858,-1.9075443115094635,-1.7061134679215841,-1.7233334912860876,-2.03894650606453,-2.0190867567553887,-1.9071371860516024,-1.862233326255521,-1.9403948601482301
Jaylen Brown,2016-17,1341.0,-0.4000000059604645,-0.4115348660426794,-0.5641180658671477,-0.5350384253653198,-0.3566787354569688,-0.27528304808664644,-0.41231331272642535,-0.4075704534027664,-0.39782083339625174
Willie CauleyStein,2016-17,1421.0,-0.6000000238418579,-0.08444612061963223,-0.272965765854023,-0.30198895732041936,-0.16879014301101608,-0.020922006735340615,-0.08946624772213871,-0.1058734685983348,-0.10553212621747819
Bojan Bogdanovic,2016-17,2083.0,-3.0999999046325684,-2.482213463732124,-2.581963289943292,-2.5290079718589076,-2.3438153579750454,-2.2474340077258166,-2.255836935248797,-2.4782766305881814,-2.4476139372928545
Sergio Rodriguez,2016-17,1518.0,-3.4000000953674316,-2.4023415293082584,-2.6065798038578434,-2.471909479273674,-2.275428651230209,-2.4366817941364656,-2.2733316640916232,-2.352472673379492,-2.3706133097887463
Shelvin Mack,2016-17,1205.0,-2.4000000953674316,-0.31228619558114923,-0.15945320829361898,-0.06511965527502955,-0.23761185322934839,-0.2732668110730223,-0.26218008577598356,-0.24120787191621137,-0.293617609993199
Jamal Crawford,2016-17,2157.0,-2.5,-2.498933677568061,-2.628809694283491,-2.5286193533345642,-2.52462680973584,-2.613528899089282,-2.348539859026519,-2.4287729139347487,-2.5053569606100057
Randy Foye,2016-17,1284.0,-1.7000000476837158,-1.3421431789800067,-1.249679494129541,-1.1747702626789474,-1.103994634391396,-1.1315410708564397,-1.1092859065972764,-1.3228513994946178,-1.282606042832854
Andrew Harrison,2016-17,1474.0,-1.0,0.8242823274707194,0.7917693620714774,0.7736843685038232,0.7866528862644382,0.8895059029451917,0.8569927121567753,0.8313279259941331,0.8148749671691491
Meyers Leonard,2016-17,1222.0,-1.2999999523162842,-0.017209811881027215,-0.7506763735395254,-0.7881051777952175,-0.14643208409749467,-0.13206046417295095,-0.40827104014243265,-0.09635654174419042,-0.04951537993514408
Doug McDermott,2016-17,1508.0,-4.0,-3.806266935087368,-3.2303112638195284,-3.1227686858291683,-3.732012225067624,-3.857675358144891,-3.496528093714672,-3.628838749314276,-3.787703257582432
Marquese Chriss,2016-17,1743.0,-1.2999999523162842,-1.4541128032946098,-1.8233875917811868,-1.9692192718890666,-1.3966170787619847,-1.6965063717788764,-1.5556333456529834,-1.5510529928218173,-1.4397388721614535
Julius Randle,2016-17,2132.0,-2.5999999046325684,-1.7556681608961027,-1.4187084252042408,-1.4935508709596668,-1.7482547228418284,-2.2183897894356024,-1.8513050797152264,-1.7746779125601437,-1.753814801382534
Bismack Biyombo,2016-17,1793.0,-0.6000000238418579,-0.18704902289189138,-0.28297791342994194,-0.27942239413602493,-0.2809607869185768,-0.34122444184330253,-0.29158837962070594,-0.20106170425892242,-0.21052696389856274
Arron Afflalo,2016-17,1580.0,-4.800000190734863,-3.6008733718576162,-3.830576577762811,-3.8144242474765635,-3.5057559837127243,-3.7640487057566663,-3.706401202209113,-3.581112868282413,-3.577094024821393
Emmanuel Mudiay,2016-17,1406.0,-4.0,-2.493669001094073,-2.782844377609161,-2.8442210051852337,-2.577900341110397,-2.7040045095851686,-2.7204048554821556,-2.5300125008134335,-2.514726836098154
DJ Augustin,2016-17,1538.0,-4.199999809265137,-2.232309652931745,-1.889046775396288,-1.7752410127656337,-2.110927117247585,-2.059042319438838,-2.198039713418135,-2.1252029558384615,-2.2019640190107053
Brandon Ingram,2016-17,2279.0,-2.700000047683716,-2.604574671039984,-2.63582255724622,-2.605570901780015,-2.664565142902025,-3.1401263247381443,-2.573766857112485,-2.6067182937737883,-2.619572289005494
Damian Lillard,2017-18,2670.0,0.30000001192092896,0.7550497011236424,0.6986663136633382,0.5792118067689502,0.7005776265624459,0.7454910408307153,0.507715848794022,0.7346458424967538,0.7414316824833433
Victor Oladipo,2017-18,2552.0,3.5,2.883739736011136,2.8578172846661762,2.6985663818200902,2.9827671260012476,3.116978778211184,2.909264042174538,2.7675136446249837,2.9084965835086636
LeBron James,2017-18,3026.0,-1.7000000476837158,-0.971326602228558,-1.0883135556376375,-1.1120862823085278,-1.0511393863754848,-0.8156811657558496,-1.259508062543568,-1.0443722907459239,-0.9912797982652897
Kemba Walker,2017-18,2736.0,0.6000000238418579,0.5414969719922081,0.6451784518011989,0.6266837607817467,0.25320731705164023,0.19802941405550467,0.31623292209039483,0.5554029948359809,0.4694245582570662
Russell Westbrook,2017-18,2914.0,0.30000001192092896,-0.17650148926984602,-0.16542278922418638,-0.20422767813717782,-0.04659197817568661,0.00011032617214284945,-0.20349469078381116,-0.19361890928553493,-0.14402411149630617
Giannis Antetokounmpo,2017-18,2756.0,2.5,2.3913989902167128,2.080949273833473,1.8857555555804928,2.379780618442422,2.2385326299798383,2.2574078587787723,2.2623445261457342,2.3884943972731403
Jimmy Butler,2017-18,2164.0,2.299999952316284,2.049429234745139,2.235391776761891,2.143375739901618,2.0083683714934084,1.7353875448106297,1.8649638047105679,1.9811793044454467,2.0391640189322064
Anthony Davis,2017-18,2727.0,3.799999952316284,4.498476019576946,4.521619587107004,4.405364999381053,4.545065787943947,4.566408102951126,4.266354598976157,4.39702656638888,4.510123461668696
Jrue Holiday,2017-18,2927.0,2.0999999046325684,2.039740833966169,1.9050505037785697,1.8767160465181831,2.1099065432095347,2.043163936854734,1.9531399525937976,1.9645092402515605,2.0572822612770105
Kyle Lowry,2017-18,2510.0,0.800000011920929,0.7455409591047004,0.9734719646743661,1.0506818007879097,0.7874929740309174,0.8104138233408801,0.8677578966850619,0.8072872634362134,0.7560289628362546
Chris Paul,2017-18,1847.0,1.100000023841858,0.9871881294929465,1.1453362785140662,1.0857880257838022,0.9126661288845475,0.9026222191057947,0.7992294654611996,0.9773901155199561,0.9685576293408467
Nikola Jokic,2017-18,2443.0,0.30000001192092896,1.3369959567312606,1.4688259117586635,1.4817498467241685,1.5159270174291313,1.2563594492587493,1.4073041255869319,1.3397389276570808,1.3817287219057284
KarlAnthony Towns,2017-18,2918.0,0.0,1.4735945766056775,1.3110685623418084,1.2913974242925332,1.4225188526483794,1.3797894967201403,1.4997488253187397,1.3866645042179968,1.460825645616353
Robert Covington,2017-18,2532.0,3.5999999046325684,2.907987650304677,3.1134056089697335,2.986184159828796,3.109643587875272,2.9283626243305374,3.0477988003984,2.8537231153818556,2.958401634697326
Bradley Beal,2017-18,2977.0,0.8999999761581421,0.651927789235383,0.1270423542650594,0.115349913188718,0.5336456255060649,0.46187592286896373,0.12864031152308708,0.5679338309549727,0.6223572483030535
Otto Porter Jr.,2017-18,2432.0,1.399999976158142,1.787011015662109,1.7931815389402461,1.6800531196328867,1.7511401546600598,1.7262664051191177,1.6011563944588247,1.7080765206469306,1.7780433004115967
Ben Simmons,2017-18,2732.0,1.899999976158142,1.7774728844819412,1.6839980522955094,1.6332693624338157,1.9792990662299332,1.8045576943652233,2.0617828164361383,1.7262045328233735,1.8279294299189393
Stephen Curry,2017-18,1631.0,-1.7000000476837158,-0.314841992660325,-0.5922819995141189,-0.5371397390614332,-0.37612113045031925,-0.41823125906223746,-0.4656366518466477,-0.3261835756650404,-0.3301617771078236
Paul George,2017-18,2891.0,1.5,0.7929906961681965,0.6649339179158101,0.5952926429934895,0.777129650416806,0.6533364018232835,0.971918294487472,0.7290359506971069,0.7890254347303489
Eric Bledsoe,2017-18,2322.0,1.7999999523162842,1.0073478512432454,1.287436446670633,1.1624875492708782,1.021098213967472,0.9776016924883002,0.9543823833684546,0.9756472784368758,1.010785441924302
LaMarcus Aldridge,2017-18,2509.0,1.5,2.3648768702290974,2.3731760294173414,2.35522032779979,2.4925252363253887,2.3449131548845483,2.616353508122475,2.351775839935393,2.3967889617531704
Kevin Durant,2017-18,2325.0,-1.2999999523162842,-0.7485554720883449,-1.1802771590828312,-1.1288736136665987,-0.6911007564331997,-0.781147899509023,-0.7024969767926622,-0.7634277851246932,-0.7341917931745586
Al Horford,2017-18,2277.0,3.299999952316284,2.311607503366448,2.812492675360261,2.8663967471756617,2.51194265402925,2.4122721545148673,2.544086847026165,2.3916508634429414,2.3616912910321486
Kyrie Irving,2017-18,1931.0,-1.2000000476837158,-0.9224843697970622,-0.9483704573752307,-0.861263850989051,-0.9691059424912598,-0.8805989109473475,-0.7219463007911814,-0.8608976743814641,-0.9341397629706116
DeMar DeRozan,2017-18,2711.0,-1.600000023841858,-1.3479512137560086,-1.5985606843631255,-1.5276988212993374,-1.4828139451619882,-1.4839392219752907,-1.3307651397398146,-1.307745790509537,-1.3816668966075034
Draymond Green,2017-18,2287.0,2.4000000953674316,2.483175048134222,2.146668197149296,2.114362938924855,2.5461212884500073,2.3342323536140364,2.7693242442623442,2.414373479090356,2.4989116082131684
Joe Ingles,2017-18,2578.0,0.699999988079071,-0.3970295656767101,0.014314786517651834,0.06968269463072092,-0.2796313829688133,-0.32086524667002747,-0.14111993107876616,-0.31536120031667425,-0.3676800199997359
Steven Adams,2017-18,2487.0,1.2999999523162842,1.4073650801439173,1.6629196375804491,1.7198490268927311,1.3902100052202149,1.553584320536197,1.582976773220526,1.4712172527002123,1.4030763114129918
Darren Collison,2017-18,2018.0,1.0,-0.5702876226790954,-0.44153171731346974,-0.5160920954232552,-0.4479452456010262,-0.44648088100286454,-0.4736627329046953,-0.6069412340838746,-0.5397020284095781
Donovan Mitchell,2017-18,2638.0,0.800000011920929,1.091493206314533,1.2711674145999896,1.2603272256334441,1.1808212966098801,1.1113166547106417,1.3215988887306476,1.1191772381042633,1.1138252288883699
Josh Richardson,2017-18,2689.0,2.799999952316284,1.980355970538914,1.8101531457069395,1.7812143200559178,2.071278154478064,1.8706342044991389,2.330701234547369,1.925054951680556,2.0030865165237013
Joel Embiid,2017-18,1912.0,3.4000000953674316,4.048193608302029,4.145827975872518,4.220815712008667,3.9517044252234355,3.989007829038567,4.1229464780160905,4.03772129033867,4.024071312532381
Khris Middleton,2017-18,2982.0,-0.800000011920929,-0.7524750935722977,-0.8006043704171134,-0.8768109020660404,-0.7136437858985538,-0.6923314306218952,-0.6433192437379565,-0.7791775943433892,-0.7427672666538616
Lou Williams,2017-18,2589.0,-3.299999952316284,-2.533784644642469,-2.702971581766851,-2.6076412146891954,-2.5294954513028296,-2.5627282498339334,-2.435268788073594,-2.512464421801823,-2.532712346307559
Spencer Dinwiddie,2017-18,2306.0,-0.699999988079071,-0.6649561072973479,-0.793609828818646,-0.7954067732660495,-0.7142074467176381,-0.6401608521920544,-0.5953369676559652,-0.7131647505813218,-0.6772689421524204
Thaddeus Young,2017-18,2607.0,2.0,2.4757658848036597,2.4085817484210654,2.3201507061326354,2.502032666221397,2.382016624112609,2.426287082638348,2.408488317166176,2.482332580158094
Clint Capela,2017-18,2034.0,2.799999952316284,2.9944264072886964,3.4126372744956184,3.3616360293104983,3.1548496804819846,3.3825322948169627,2.920623417894922,3.024683605785072,3.0345322255870184
Klay Thompson,2017-18,2506.0,0.20000000298023224,-0.32324693432107476,-0.4366968750350031,-0.34592817886091,-0.2231054314440325,-0.27201203499140575,-0.04599820355617967,-0.2851175240570253,-0.2982115586018142
Gary Harris,2017-18,2304.0,0.6000000238418579,-0.14711971115500372,-0.2552637912744423,-0.27393558255578204,-0.03332971965671677,-0.13201654338432492,-0.0006437485806996546,-0.17799746821764842,-0.11867221328043198
Kyle Anderson,2017-18,1978.0,3.0999999046325684,2.295716353760133,2.3460286381676037,2.3147352020595506,2.2719119378642505,2.022799502566219,2.189429273884255,2.272788847338268,2.2897652497861625
Rudy Gobert,2017-18,1816.0,4.0,4.528415037112224,4.568200514914858,4.643296842353819,4.546643270288427,4.74629365509888,4.6034446429913025,4.624993593869342,4.532972095406275
Eric Gordon,2017-18,2154.0,-0.800000011920929,-1.1868857111533593,-1.3119759563503794,-1.1892658514653989,-1.141460936609418,-1.042157317636901,-0.9148870930086819,-1.1222135779814533,-1.175529517517374
Fred VanVleet,2017-18,1520.0,1.899999976158142,2.2682714625421374,2.715097242055859,2.707437544634104,2.2269776826541494,2.286054311341284,2.209743989623558,2.3152648234846183,2.2579480175701403
Tyreke Evans,2017-18,1607.0,-0.6000000238418579,-0.04982106550408984,-0.24599178165484747,-0.270432748249439,-0.12211520587194624,-0.09833619689085538,-0.041286997931718084,-0.0637012064908348,-0.06789460059605394
Tobias Harris,2017-18,2668.0,-0.6000000238418579,-1.509581166085504,-1.2873086392390756,-1.2944304458537759,-1.5006167492264781,-1.6182967506474233,-1.4721277021503174,-1.4426802351172918,-1.5073400618707475
Blake Griffin,2017-18,1970.0,0.20000000298023224,0.6898887638221154,0.3367368747189626,0.3645848503314736,0.48600396189701456,0.49969908138179214,0.4472572628760034,0.6612966509048194,0.6389175633408402
CJ McCollum,2017-18,2923.0,-1.399999976158142,-0.25166872654679556,-0.3787816989950075,-0.34511822489256594,-0.208709441421275,-0.3625801827370808,-0.294198762321301,-0.25491767796421055,-0.2409289052654154
Dwight Powell,2017-18,1672.0,2.9000000953674316,2.0664438585494396,1.9597361341632102,2.0452667798764512,2.1303718264743066,2.1738359022441847,2.0537941619735354,2.0390281589592103,2.0824258505306563
Goran Dragic,2017-18,2378.0,0.10000000149011612,0.30543378601582516,-0.05635715061101295,-0.015183556858316231,0.3018454429168899,0.1216523313937603,0.3748891493530728,0.29266932227268605,0.30453670024109136
Will Barton,2017-18,2683.0,-0.4000000059604645,-1.2591025697338378,-1.6397009341742284,-1.6149536936191728,-1.286372565453067,-1.2984350793189399,-1.2017802282904217,-1.2638217488622943,-1.2659200686636451
Jayson Tatum,2017-18,2438.0,1.0,1.1904437404436352,1.0546284332994502,1.1028609854382259,1.1630377500632698,1.1230604156255652,1.0756592060386407,1.1671540680403958,1.183592242848544
